2theta_deg,Intensity_counts
0.5556,392.6
0.6111,392.6
0.6667,414.8
0.7222,422.2
0.7778,466.7
0.8333,496.3
0.8889,600.0
0.9444,851.9
1.0000,1163.0
1.0556,2222.2
1.1111,2185.2
1.1667,2140.7
1.2222,2163.0
1.2778,2163.0
1.3333,2163.0
1.3889,2185.2
1.4444,2177.8
1.5000,370.4
1.5556,355.6
1.6111,348.1
1.6667,348.1
1.7222,318.5
1.7778,318.5
1.8333,311.1
1.8889,311.1
1.9444,303.7
2.0000,303.7
2.0556,296.3
2.1111,296.3
2.1667,288.9
2.2222,288.9
2.2778,296.3
2.3333,296.3
2.3889,296.3
2.4444,288.9
2.5000,281.5
2.5556,281.5
2.6111,274.1
2.6667,281.5
2.7222,281.5
2.7778,274.1
2.8333,274.1
2.8889,281.5
2.9444,281.5
3.0000,281.5
3.0556,274.1
3.1111,274.1
3.1667,266.7
3.2222,274.1
3.2778,274.1
3.3333,274.1
3.3889,266.7
3.4444,266.7
3.5000,266.7
3.5556,266.7
3.6111,266.7
3.6667,266.7
3.7222,266.7
3.7778,266.7
3.8333,266.7
3.8889,266.7
3.9444,259.3
4.0000,259.3
4.0556,266.7
4.1111,266.7
4.1667,259.3
4.2222,259.3
4.2778,266.7
4.3333,266.7
4.3889,259.3
4.4444,259.3
4.5000,259.3
4.5556,259.3
4.6111,266.7
4.6667,274.1
4.7222,266.7
4.7778,274.1
4.8333,266.7
4.8889,266.7
4.9444,266.7
5.0000,259.3
5.0556,266.7
5.1111,274.1
5.1667,281.5
5.2222,288.9
5.2778,333.3
5.3333,385.2
5.3889,414.8
5.4444,496.3
5.5000,777.8
5.5556,777.8
5.6111,733.3
5.6667,696.3
5.7222,696.3
5.7778,651.9
5.8333,725.9
5.8889,666.7
5.9444,666.7
6.0000,614.8
6.0556,622.2
6.1111,629.6
6.1667,511.1
6.2222,622.2
6.2778,622.2
6.3333,348.1
6.3889,348.1
6.4444,355.6
6.5000,370.4
6.5556,370.4
6.6667,481.5
6.7222,1051.9
6.7778,1096.3
6.8333,1096.3
6.8889,1051.9
6.9444,1051.9
7.0000,1037.0
7.0556,1037.0
7.1111,1051.9
7.1667,348.1
7.2222,325.9
7.2778,318.5
7.3333,318.5
7.3889,303.7
7.4444,303.7
7.5000,318.5
7.5556,318.5
7.6111,318.5
7.6667,318.5
7.7222,325.9
7.7778,325.9
7.8333,325.9
7.8889,333.3
7.9444,363.0
8.0000,800.0
8.0556,755.6
8.1111,755.6
8.1667,755.6
8.2222,755.6
8.2778,763.0
8.3333,763.0
8.3889,725.9
8.4444,385.2
8.5000,392.6
8.5556,400.0
8.6111,400.0
8.6667,400.0
8.7222,429.6
8.7778,474.1
8.8889,837.0
8.9444,1340.7
9.0000,1385.2
9.0556,1303.7
9.1111,1303.7
9.1667,1333.3
9.2222,1288.9
9.2778,1296.3
9.3333,1303.7
9.3889,355.6
9.4444,340.7
9.5000,325.9
9.5556,311.1
9.6111,311.1
9.6667,311.1
9.7222,311.1
9.7778,325.9
9.8333,325.9
9.8889,311.1
9.9444,303.7
10.0000,296.3
10.0556,296.3
10.1111,296.3
10.1667,303.7
10.2222,311.1
10.2778,311.1
10.3333,318.5
10.3889,377.8
10.4444,451.9
10.5000,977.8
10.5556,977.8
10.6111,896.3
10.6667,940.7
10.7222,940.7
10.7778,940.7
10.8333,940.7
10.8889,933.3
10.9444,325.9
11.0000,348.1
11.0556,829.6
11.1111,829.6
11.1667,718.5
11.2222,755.6
11.2778,755.6
11.3333,748.1
11.3889,748.1
11.4444,755.6
11.5000,296.3
11.5556,288.9
11.6111,281.5
11.6667,281.5
11.7222,288.9
11.7778,303.7
11.8333,325.9
11.8889,348.1
11.9444,674.1
12.0000,674.1
12.0556,637.0
12.1111,637.0
12.1667,637.0
12.2222,637.0
12.2778,637.0
12.3333,629.6
