2theta_deg,Intensity_counts
0.5556,407.4
0.6111,407.4
0.6667,377.8
0.7222,370.4
0.7778,363.0
0.8333,355.6
0.8889,340.7
0.9444,333.3
1.0000,318.5
1.0556,311.1
1.1111,296.3
1.1667,296.3
1.2222,296.3
1.2778,281.5
1.3333,266.7
1.3889,259.3
1.4444,251.9
1.5000,237.0
1.5556,229.6
1.6111,214.8
1.6667,214.8
1.7222,214.8
1.7778,214.8
1.8333,207.4
1.8889,207.4
1.9444,207.4
2.0000,200.0
2.0556,192.6
2.1111,192.6
2.1667,192.6
2.2222,185.2
2.2778,192.6
2.3333,207.4
2.3889,207.4
2.4444,459.3
2.5000,259.3
2.5556,503.7
2.6111,466.7
2.6667,459.3
2.7222,459.3
2.7778,459.3
2.8889,163.0
2.9444,148.1
3.0000,140.7
3.0556,133.3
3.1111,125.9
3.1667,125.9
3.2222,125.9
3.2778,133.3
3.3333,125.9
3.3889,125.9
3.4444,118.5
3.5000,118.5
3.5556,125.9
3.6111,125.9
3.6667,118.5
3.7222,118.5
3.7778,118.5
3.8333,111.1
3.8889,111.1
3.9444,111.1
4.0000,118.5
4.0556,118.5
4.1111,118.5
4.1667,111.1
4.2222,111.1
4.2778,103.7
4.3333,103.7
4.3889,103.7
4.4444,111.1
4.5000,111.1
4.5556,111.1
4.6111,111.1
4.6667,111.1
4.7222,111.1
4.8333,133.3
4.8889,370.4
4.9444,370.4
5.0000,333.3
5.1111,118.5
5.1667,111.1
5.2222,333.3
5.2778,103.7
5.3889,103.7
5.4444,103.7
5.5000,103.7
5.5556,111.1
5.6111,111.1
5.6667,111.1
5.7222,103.7
5.7778,103.7
5.8333,111.1
5.8889,111.1
5.9444,103.7
6.0000,96.3
6.1111,103.7
6.1667,103.7
6.2222,103.7
6.2778,103.7
6.3333,103.7
6.3889,103.7
6.4444,303.7
6.5000,266.7
6.5556,118.5
6.6111,192.6
6.6667,192.6
6.7222,103.7
6.7778,303.7
6.8333,111.1
6.8889,103.7
6.9444,103.7
7.0000,111.1
7.0556,111.1
7.1111,296.3
7.1667,170.4
7.2222,296.3
7.2778,370.4
7.3333,318.5
7.3889,111.1
7.4444,103.7
7.5000,103.7
7.5556,111.1
7.6111,118.5
7.6667,125.9
7.7222,140.7
7.7778,370.4
7.8333,214.8
7.8889,348.1
7.9444,348.1
8.0000,348.1
8.0556,155.6
8.1111,333.3
8.1667,333.3
8.3333,1940.7
8.3889,1985.2
8.5556,1970.4
8.6111,1977.8
8.6667,451.9
8.7222,888.9
8.7778,888.9
8.8333,763.0
8.8889,851.9
8.9444,533.3
9.0000,1155.6
9.0556,1037.0
9.1111,1103.7
9.1667,1133.3
9.2222,407.4
9.2778,1155.6
9.3333,1155.6
9.3889,259.3
9.4444,459.3
9.5000,429.6
9.5556,459.3
9.6111,503.7
9.6667,503.7
9.7222,437.0
9.7778,496.3
9.9444,807.4
10.0000,807.4
10.0556,740.7
10.1111,740.7
10.1667,777.8
10.2222,777.8
10.2778,644.4
10.3333,540.7
10.3889,688.9
10.4444,540.7
10.5000,481.5
10.5556,481.5
10.6111,481.5
10.6667,496.3
10.7222,437.0
10.7778,148.1
10.8333,414.8
10.8889,429.6
10.9444,370.4
11.0000,296.3
11.1111,133.3
11.1667,244.4
11.2222,296.3
