2theta_deg,Intensity_counts
0.6077,398.8
0.6630,406.2
0.7182,406.2
0.7735,398.8
0.8287,398.8
0.8840,420.9
0.9392,428.3
0.9945,472.6
1.0497,502.2
1.1050,605.5
1.1602,856.6
1.2155,1166.8
1.2707,2222.8
1.3260,2185.8
1.3812,2141.5
1.4365,2163.7
1.4917,2163.7
1.5470,2163.7
1.6022,2185.8
1.6575,2178.5
1.7127,376.6
1.7680,361.8
1.8232,354.5
1.8785,354.5
1.9337,324.9
1.9890,324.9
2.0442,317.5
2.0994,317.5
2.1547,310.2
2.2099,310.2
2.2652,302.8
2.3204,302.8
2.3757,295.4
2.4309,295.4
2.4862,302.8
2.5414,302.8
2.5967,302.8
2.6519,295.4
2.7072,288.0
2.7624,288.0
2.8177,280.6
2.8729,288.0
2.9282,288.0
2.9834,280.6
3.0387,280.6
3.0939,288.0
3.1492,288.0
3.2044,288.0
3.2597,280.6
3.3149,280.6
3.3702,273.2
3.4254,280.6
3.4807,280.6
3.5359,280.6
3.5912,273.2
3.6464,273.2
3.7017,273.2
3.7569,273.2
3.8122,273.2
3.8674,273.2
3.9227,273.2
3.9779,273.2
4.0331,273.2
4.0884,273.2
4.1436,265.8
4.1989,265.8
4.2541,273.2
4.3094,273.2
4.3646,265.8
4.4199,265.8
4.4751,273.2
4.5304,273.2
4.5856,265.8
4.6409,265.8
4.6961,265.8
4.7514,265.8
4.8066,273.2
4.8619,280.6
4.9171,273.2
4.9724,280.6
5.0276,273.2
5.0829,273.2
5.1381,273.2
5.1934,265.8
5.2486,273.2
5.3039,280.6
5.3591,288.0
5.4144,295.4
5.4696,339.7
5.5249,391.4
5.5801,420.9
5.6354,502.2
5.6906,782.8
5.7459,782.8
5.8011,738.5
5.8564,701.5
5.9116,701.5
5.9669,657.2
6.0221,731.1
6.0773,672.0
6.1326,672.0
6.1878,620.3
6.2431,627.7
6.2983,635.1
6.3536,516.9
6.4088,627.7
6.4641,627.7
6.5193,354.5
6.5746,354.5
6.6298,361.8
6.6851,376.6
6.7403,376.6
6.8508,487.4
6.9061,1056.0
6.9613,1100.3
7.0166,1100.3
7.0718,1056.0
7.1271,1056.0
7.1823,1041.2
7.2376,1041.2
7.2928,1056.0
7.3481,354.5
7.4033,332.3
7.4586,324.9
7.5138,324.9
7.5691,310.2
7.6243,310.2
7.6796,324.9
7.7348,324.9
7.7901,324.9
7.8453,324.9
7.9006,332.3
7.9558,332.3
8.0110,332.3
8.0663,339.7
8.1215,369.2
8.1768,804.9
8.2320,760.6
8.2873,760.6
8.3425,760.6
8.3978,760.6
8.4530,768.0
8.5083,768.0
8.5635,731.1
8.6188,391.4
8.6740,398.8
8.7293,406.2
8.7845,406.2
8.8398,406.2
8.8950,435.7
8.9503,480.0
9.0608,841.8
9.1160,1344.0
9.1713,1388.3
9.2265,1307.1
9.2818,1307.1
9.3370,1336.6
9.3923,1292.3
9.4475,1299.7
9.5028,1307.1
9.5580,361.8
9.6133,347.1
9.6685,332.3
9.7238,317.5
9.7790,317.5
9.8343,317.5
9.8895,317.5
9.9448,332.3
10.0000,332.3
10.0552,317.5
10.1105,310.2
10.1657,302.8
10.2210,302.8
10.2762,302.8
10.3315,310.2
10.3867,317.5
10.4420,317.5
10.4972,324.9
10.5525,384.0
10.6077,457.8
10.6630,982.2
10.7182,982.2
10.7735,900.9
10.8287,945.2
10.8840,945.2
10.9392,945.2
10.9945,945.2
11.0497,937.8
11.1050,332.3
11.1602,354.5
11.2155,834.5
11.2707,834.5
11.3260,723.7
11.3812,760.6
11.4365,760.6
11.4917,753.2
11.5470,753.2
11.6022,760.6
11.6575,302.8
11.7127,295.4
11.7680,288.0
11.8232,288.0
11.8785,295.4
11.9337,310.2
11.9890,332.3
12.0442,354.5
12.0994,679.4
12.1547,679.4
12.2099,642.5
12.2652,642.5
12.3204,642.5
12.3757,642.5
12.4309,642.5
12.4862,635.1
12.5414,295.4
12.5967,295.4
12.6519,295.4
12.7072,295.4
12.7624,295.4
12.8177,295.4
12.8729,302.8
12.9282,302.8
12.9834,310.2
13.0387,310.2
13.0939,317.5
13.1492,317.5
13.2044,324.9
13.2597,332.3
13.3149,369.2
13.3702,487.4
13.4254,1174.2
13.4807,1174.2
13.5359,1137.2
13.5912,1137.2
13.6464,1129.8
13.7017,1122.5
13.7569,1122.5
13.8122,1137.2
13.8674,317.5
13.9227,317.5
13.9779,317.5
14.0331,324.9
14.0884,324.9
14.1436,324.9
14.1989,332.3
14.2541,339.7
14.3094,376.6
14.3646,413.5
14.4199,472.6
14.4751,487.4
14.5304,782.8
14.5856,701.5
14.6409,701.5
14.6961,738.5
14.7514,731.1
14.8066,731.1
14.8619,738.5
14.9171,738.5
14.9724,391.4
15.0276,391.4
15.0829,376.6
15.1381,354.5
15.1934,339.7
15.2486,332.3
15.3039,332.3
15.3591,332.3
15.4144,332.3
15.4696,339.7
15.5249,347.1
15.5801,354.5
15.6354,354.5
15.6906,354.5
15.7459,354.5
15.8011,347.1
15.8564,347.1
15.9116,347.1
15.9669,354.5
16.0221,384.0
16.0773,775.4
16.1326,893.5
16.1878,886.2
16.2431,812.3
16.2983,849.2
16.3536,849.2
16.4088,849.2
16.4641,849.2
16.5193,841.8
16.5746,354.5
16.6298,354.5
16.6851,369.2
16.7403,369.2
16.7956,635.1
16.8508,686.8
16.9061,649.8
16.9613,612.9
17.0166,642.5
17.0718,642.5
17.1271,716.3
17.1823,716.3
17.2376,642.5
17.2928,679.4
17.3481,672.0
17.4033,664.6
17.4586,664.6
17.5138,679.4
17.5691,428.3
17.6243,465.2
17.6796,472.6
17.7348,753.2
17.7901,827.1
17.8453,782.8
17.9006,731.1
17.9558,849.2
18.0110,893.5
18.0663,841.8
18.1215,849.2
18.1768,849.2
18.2320,716.3
18.2873,716.3
18.3425,849.2
18.3978,406.2
18.4530,361.8
18.5083,361.8
18.5635,361.8
18.6188,354.5
18.6740,354.5
18.7293,354.5
18.7845,354.5
18.8398,361.8
18.8950,361.8
18.9503,361.8
19.0055,347.1
19.0608,347.1
19.1160,354.5
19.1713,354.5
19.2265,354.5
19.2818,627.7
19.3370,627.7
19.3923,428.3
19.4475,590.8
19.5028,590.8
19.5580,590.8
19.6133,590.8
19.6685,583.4
19.7238,317.5
19.7790,317.5
19.8343,317.5
19.8895,317.5
19.9448,324.9
20.0000,324.9
20.0552,317.5
20.1105,317.5
20.1657,332.3
20.2210,332.3
20.2762,347.1
20.3315,347.1
20.3867,339.7
20.4420,339.7
20.4972,332.3
20.5525,324.9
20.6077,324.9
20.6630,324.9
20.7182,324.9
20.7735,332.3
20.8287,339.7
20.8840,339.7
20.9392,339.7
20.9945,627.7
21.0497,583.4
21.1050,583.4
21.1602,546.5
21.2155,516.9
21.2707,576.0
21.3260,576.0
21.3812,524.3
21.4365,324.9
21.4917,317.5
21.5470,317.5
21.6022,324.9
21.6575,324.9
21.7127,332.3
21.7680,339.7
21.8232,339.7
21.8785,347.1
21.9337,354.5
21.9890,516.9
22.0442,627.7
22.0994,627.7
22.1547,583.4
22.2099,553.8
22.2652,561.2
22.3204,561.2
22.3757,553.8
22.4309,516.9
22.4862,354.5
22.5414,361.8
22.5967,339.7
22.6519,339.7
22.7072,347.1
22.7624,347.1
22.8177,347.1
22.8729,347.1
22.9282,354.5
22.9834,361.8
23.0387,376.6
23.0939,376.6
23.1492,391.4
23.2044,406.2
23.2597,406.2
23.3149,420.9
23.3702,428.3
23.4254,428.3
23.4807,480.0
23.5359,487.4
23.5912,494.8
23.6464,509.5
23.7017,509.5
23.7569,546.5
23.8122,605.5
23.8674,716.3
23.9779,1602.5
24.0331,1602.5
24.0884,1565.5
24.1436,1484.3
24.1989,1521.2
24.2541,1565.5
24.3094,1558.2
24.3646,1558.2
24.4199,546.5
24.4751,583.4
24.5304,1174.2
24.5856,1211.1
24.6409,1255.4
24.6961,1211.1
24.7514,1181.5
24.8066,1218.5
24.8619,1218.5
24.9171,1181.5
24.9724,1174.2
25.0276,509.5
25.0829,487.4
25.1381,472.6
25.1934,428.3
25.2486,420.9
25.3039,406.2
25.3591,376.6
25.4144,361.8
25.4696,347.1
25.5249,347.1
25.5801,347.1
25.6354,369.2
25.6906,376.6
25.7459,384.0
25.8011,391.4
25.8564,649.8
25.9116,649.8
25.9669,694.2
26.0221,642.5
26.0773,649.8
26.1326,657.2
26.1878,627.7
26.2431,649.8
26.2983,642.5
