2theta_deg,Intensity_counts
0.5468,3631.3
0.5742,3677.8
0.6015,3696.5
0.6288,3696.5
0.6562,3705.8
0.6835,3705.8
0.7109,3705.8
0.7382,3705.8
0.7656,3705.8
0.7929,3705.8
0.8202,3696.5
0.8476,3687.2
0.8749,3659.2
1.2303,3612.7
1.2577,3612.7
1.2850,3612.7
1.3124,3612.7
1.3397,3612.7
1.3671,3612.7
1.3944,3612.7
1.4217,3612.7
1.4491,4329.6
1.4764,4329.6
1.5038,4329.6
1.5311,4329.6
1.5584,4329.6
1.5858,4329.6
1.6131,4692.7
1.6405,4692.7
1.6678,4692.7
1.6951,4692.7
2.4880,4692.7
2.5154,4692.7
2.5427,4664.8
2.5701,4655.5
2.5974,4655.5
2.6247,4608.9
2.6521,4525.1
2.6794,4469.3
2.7068,4394.8
2.7341,4366.9
2.7614,4376.2
2.7888,4376.2
2.8161,4311.0
2.8435,4283.1
2.8708,4283.1
2.8982,4255.1
2.9255,4189.9
2.9528,4189.9
2.9802,4189.9
3.0075,4152.7
3.0349,3836.1
3.0622,3677.8
3.0895,3705.8
3.1169,3705.8
3.1442,3696.5
3.1716,3705.8
3.1989,3705.8
3.2262,3631.3
3.2536,3538.2
3.2809,3510.2
3.3083,3547.5
3.3356,3547.5
3.3630,3389.2
3.3903,3389.2
3.4176,3389.2
3.4450,3389.2
3.4723,3389.2
3.4997,3379.9
3.5270,3268.2
3.5543,3109.9
3.5817,3109.9
3.6090,3119.2
3.6364,3128.5
3.6637,3128.5
3.6910,3119.2
3.7184,3109.9
3.7457,3072.6
3.7731,3063.3
3.8004,2979.5
3.8278,2877.1
3.8551,2830.5
3.8824,2821.2
3.9098,2867.8
3.9371,2905.0
3.9645,2905.0
3.9918,2849.2
4.0191,2830.5
4.0465,2700.2
4.0738,2690.9
4.1012,2616.4
4.1285,2597.8
4.1558,2597.8
4.1832,2588.5
4.2105,2541.9
4.2379,2458.1
4.2652,2458.1
4.2925,2523.3
4.3199,2607.1
4.3472,2607.1
4.3746,2616.4
4.4019,2718.8
4.4293,2718.8
4.4566,2718.8
4.4839,2709.5
4.5113,2709.5
4.5386,2588.5
4.5660,2430.2
4.5933,2337.1
4.6206,2318.4
4.6480,2290.5
4.6753,2271.9
4.7027,2262.6
4.7300,2262.6
4.7573,2253.3
4.7847,2188.1
4.8120,2104.3
4.8394,2039.1
4.8667,2020.5
4.8941,2020.5
4.9214,1955.3
4.9487,1955.3
4.9761,1946.0
5.0034,1936.7
5.0308,1927.4
5.0581,1880.8
5.0854,1871.5
5.1128,1871.5
5.1401,1871.5
5.1675,1871.5
5.1948,1825.0
5.2221,1825.0
5.2495,1825.0
5.2768,1825.0
5.3042,1825.0
5.3315,1825.0
5.3589,1778.4
5.3862,1778.4
5.4135,1778.4
5.4409,1787.7
5.4682,1787.7
5.4956,1759.8
5.5229,1685.3
5.5502,1564.2
5.5776,1545.6
5.6049,1536.3
5.6323,1527.0
5.6596,1517.7
5.6869,1517.7
5.7143,1554.9
5.7416,1648.0
5.7690,1741.2
5.7963,1741.2
5.8237,1713.2
5.8510,1601.5
5.8783,1601.5
5.9057,1601.5
5.9330,1480.4
5.9604,1471.1
5.9877,1480.4
6.0150,1480.4
6.0424,1433.9
6.0697,1387.3
6.0971,1387.3
6.1244,1387.3
6.1517,1406.0
6.1791,1433.9
6.2064,1433.9
6.2338,1424.6
6.2611,1424.6
6.2884,1415.3
6.3158,1238.4
6.3431,1247.7
6.3705,1247.7
6.3978,1266.3
6.4252,1312.8
6.4525,1322.2
6.4798,1275.6
6.5072,1247.7
6.5345,1247.7
6.5619,1257.0
6.5892,1312.8
6.6165,1368.7
6.6439,1368.7
6.6712,1368.7
6.6986,1359.4
6.7259,1359.4
6.7532,1275.6
6.7806,1154.6
6.8079,1108.0
6.8353,1108.0
6.8626,1098.7
6.8900,1098.7
6.9173,1098.7
6.9446,1098.7
6.9720,1098.7
6.9993,1089.4
7.0267,1080.1
7.0540,1080.1
7.0813,1070.8
7.1087,1070.8
7.1360,1070.8
7.1634,1052.1
7.1907,1042.8
7.2180,1042.8
7.2454,1033.5
7.2727,1014.9
7.3001,1014.9
7.3274,1126.6
7.3548,1173.2
7.3821,1182.5
7.4094,1061.5
7.4368,1052.1
7.4641,968.3
7.4915,968.3
7.5188,987.0
7.5461,1033.5
7.5735,1042.8
7.6008,1033.5
7.6282,893.9
7.6555,884.5
7.6828,884.5
7.7102,875.2
7.7375,875.2
7.7649,875.2
7.7922,875.2
7.8195,847.3
7.8469,856.6
7.8742,865.9
7.9016,875.2
7.9289,875.2
7.9563,847.3
7.9836,791.4
8.0109,791.4
8.0383,810.1
8.0656,810.1
8.0930,810.1
8.1203,772.8
8.1476,698.3
8.1750,698.3
8.2023,698.3
8.2297,707.6
8.2570,679.7
8.2843,670.4
8.3117,698.3
8.3390,716.9
8.3664,716.9
8.3937,716.9
8.4211,716.9
8.4484,726.3
8.4757,735.6
8.5031,744.9
8.5304,744.9
8.5578,744.9
8.5851,651.8
8.6124,642.5
8.6398,661.1
8.6671,689.0
8.6945,689.0
8.7218,670.4
8.7491,661.1
8.7765,661.1
8.8038,651.8
8.8312,633.1
8.8585,679.7
8.8859,698.3
8.9132,698.3
8.9405,661.1
8.9679,623.8
8.9952,633.1
9.0226,735.6
9.0499,838.0
9.0772,940.4
9.1046,1033.5
9.1319,1135.9
9.1593,1238.4
9.1866,1275.6
9.2139,1275.6
9.2413,1033.5
9.2686,1024.2
9.2960,1014.9
9.3233,884.5
9.3506,772.8
9.3780,651.8
9.4053,605.2
9.4327,614.5
9.4600,614.5
9.4874,623.8
9.5147,642.5
9.5420,679.7
9.5694,698.3
9.5967,698.3
9.6241,689.0
9.6514,651.8
9.6787,614.5
9.7061,568.0
9.7334,558.7
9.7608,558.7
9.7881,549.3
9.8154,540.0
9.8428,549.3
9.8701,586.6
9.8975,642.5
9.9248,689.0
9.9522,726.3
9.9795,735.6
