2theta_deg,Intensity_counts
0.5195,27.9
0.5468,865.9
0.5742,865.9
0.6015,847.3
0.6288,27.9
0.6562,27.9
0.6835,27.9
0.7109,1042.8
0.7382,27.9
0.7656,27.9
0.7929,27.9
0.8202,27.9
0.8476,27.9
0.8749,1843.6
0.9023,1834.3
0.9296,1750.5
0.9569,27.9
0.9843,27.9
1.0116,27.9
1.0390,3137.8
1.0663,3761.6
1.0936,3622.0
1.1210,3538.2
1.1483,3528.9
1.1757,3594.0
1.2030,3584.7
1.2303,3510.2
1.2577,3500.9
1.2850,4059.6
1.3124,4050.3
1.3397,4683.4
1.3671,4683.4
1.3944,4376.2
1.4217,4376.2
1.4491,2960.9
1.4764,1964.6
1.5038,27.9
1.5311,1163.9
1.5584,1154.6
1.5858,1294.2
1.6131,27.9
1.6405,27.9
1.6678,1396.6
1.6951,1406.0
1.7225,1396.6
1.7498,27.9
1.7772,2011.2
1.8045,2011.2
1.8319,2067.0
1.8592,27.9
1.8865,27.9
1.9139,27.9
1.9412,623.8
1.9686,484.2
1.9959,474.9
2.0232,465.5
2.0506,456.2
2.0779,456.2
2.1053,446.9
2.1326,27.9
2.1599,27.9
2.1873,27.9
2.2146,27.9
2.2420,27.9
2.2693,27.9
2.2967,381.8
2.3240,381.8
2.3513,381.8
2.3787,27.9
2.4060,419.0
2.4334,419.0
2.4607,419.0
2.4880,409.7
2.5154,27.9
2.5427,456.2
2.5701,456.2
2.5974,446.9
2.6247,27.9
2.6521,577.3
2.6794,568.0
2.7068,27.9
2.7341,27.9
2.7614,27.9
2.7888,27.9
2.8161,810.1
2.8435,800.7
2.8708,27.9
2.8982,1005.6
2.9255,27.9
2.9528,1266.3
2.9802,1266.3
3.0075,27.9
3.0349,27.9
3.0622,2299.8
3.0895,2216.0
3.1169,2560.5
3.1442,3119.2
3.1716,3119.2
3.1989,3258.8
3.2262,3100.6
3.2536,2672.3
3.2809,27.9
3.3083,1461.8
3.3356,27.9
3.3630,875.2
3.3903,865.9
3.4176,502.8
3.4450,502.8
3.4723,493.5
3.4997,493.5
3.5270,484.2
3.5543,409.7
3.5817,391.1
3.6090,391.1
3.6364,381.8
3.6637,372.4
3.6910,353.8
3.7184,353.8
3.7457,344.5
3.7731,344.5
3.8004,27.9
3.8278,27.9
3.8551,27.9
3.8824,27.9
3.9098,27.9
3.9371,27.9
3.9645,27.9
3.9918,27.9
4.0191,344.5
4.0465,335.2
4.0738,27.9
4.1012,27.9
4.1285,27.9
4.1558,27.9
4.1832,27.9
4.2105,27.9
4.2379,353.8
4.2652,353.8
4.2925,344.5
4.3199,27.9
4.3472,27.9
4.3746,27.9
4.4019,27.9
4.4293,372.4
4.4566,27.9
4.4839,27.9
4.5113,27.9
4.5386,27.9
4.5660,27.9
4.5933,27.9
4.6206,27.9
4.6480,27.9
4.6753,446.9
4.7027,27.9
4.7300,27.9
4.7573,27.9
4.7847,27.9
4.8120,623.8
4.8394,27.9
4.8667,27.9
4.8941,27.9
4.9214,27.9
4.9487,27.9
4.9761,1135.9
5.0034,1061.5
5.0308,27.9
5.0581,27.9
5.0854,1461.8
5.1128,27.9
5.1401,1797.0
5.1675,2076.4
5.1948,2067.0
5.2221,2057.7
5.2495,1918.1
5.2768,1620.1
5.3042,1899.4
5.3315,1685.3
5.3589,27.9
5.3862,530.7
5.4135,27.9
5.4409,372.4
5.4682,372.4
5.4956,363.1
5.5229,363.1
5.5502,27.9
5.5776,27.9
5.6049,27.9
5.6323,27.9
5.6596,381.8
5.6869,381.8
5.7143,446.9
5.7416,446.9
5.7690,27.9
5.7963,344.5
5.8237,344.5
5.8510,27.9
5.8783,27.9
5.9057,27.9
5.9330,27.9
5.9604,298.0
5.9877,298.0
6.0150,298.0
6.0424,288.6
6.0697,27.9
6.0971,27.9
6.1244,27.9
6.1517,27.9
6.1791,307.3
6.2064,316.6
6.2338,307.3
6.2611,298.0
6.2884,27.9
6.3158,270.0
6.3431,270.0
6.3705,270.0
6.3978,27.9
6.4252,27.9
6.4525,27.9
6.4798,27.9
6.5072,27.9
6.5345,288.6
6.5619,288.6
6.5892,27.9
6.6439,325.9
6.6712,325.9
6.6986,381.8
6.7259,381.8
6.7532,372.4
6.7806,27.9
6.8079,27.9
6.8353,419.0
6.8626,419.0
6.8900,27.9
6.9173,27.9
6.9446,381.8
6.9720,381.8
6.9993,381.8
7.0267,437.6
7.0540,437.6
7.0813,428.3
7.1087,419.0
7.1360,27.9
7.1634,27.9
7.1907,27.9
7.2180,27.9
7.2454,27.9
7.2727,865.9
7.3001,27.9
7.3274,27.9
7.3548,1191.8
7.3821,1322.2
7.4094,1396.6
7.4368,1396.6
7.4641,27.9
7.4915,27.9
7.5188,27.9
7.5461,27.9
7.5735,716.9
7.6008,27.9
7.6282,27.9
7.6555,689.0
7.6828,27.9
7.7102,670.4
7.7375,670.4
7.7649,661.1
7.7922,651.8
7.8195,642.5
7.8469,27.9
7.8742,27.9
7.9016,689.0
7.9289,689.0
7.9563,27.9
7.9836,595.9
8.0109,595.9
8.0383,27.9
8.0656,512.1
8.0930,27.9
8.1203,27.9
8.1476,27.9
8.1750,409.7
8.2023,400.4
8.2297,400.4
8.2570,391.1
8.2843,381.8
8.3117,381.8
8.3390,363.1
8.3664,353.8
8.3937,344.5
8.4211,335.2
8.4484,27.9
8.4757,27.9
8.5031,27.9
8.5304,381.8
8.5578,372.4
8.5851,27.9
8.6124,27.9
8.6398,27.9
8.6671,27.9
8.6945,27.9
8.7218,27.9
8.7491,27.9
8.7765,27.9
8.8038,27.9
8.8312,27.9
8.8585,27.9
8.8859,27.9
8.9132,27.9
8.9405,27.9
8.9679,27.9
8.9952,27.9
9.0226,27.9
9.0499,27.9
9.0772,27.9
9.1046,27.9
9.1319,363.1
9.1593,27.9
9.1866,419.0
9.2139,27.9
9.2413,27.9
9.2686,595.9
9.2960,595.9
9.3233,27.9
9.3506,27.9
9.3780,27.9
9.4053,847.3
9.4327,847.3
9.4600,763.5
9.4874,614.5
9.5147,27.9
9.5420,530.7
9.5694,521.4
9.5967,512.1
9.6241,502.8
9.6514,27.9
9.6787,484.2
9.7061,419.0
9.7334,409.7
9.7608,400.4
9.7881,27.9
9.8154,27.9
9.8428,27.9
9.8701,27.9
9.8975,27.9
9.9248,419.0
9.9522,419.0
9.9795,474.9
10.0068,474.9
10.0342,465.5
10.0615,456.2
10.0889,446.9
10.1162,446.9
10.1435,437.6
10.1709,27.9
10.1982,549.3
10.2256,549.3
10.2529,549.3
10.2802,540.0
10.3076,27.9
10.3349,595.9
10.3623,586.6
10.3896,27.9
10.4170,642.5
10.4443,27.9
10.4716,27.9
10.4990,27.9
10.5263,27.9
10.5537,27.9
10.5810,27.9
10.6083,27.9
10.6357,940.4
10.6630,27.9
10.6904,27.9
10.7177,847.3
10.7450,838.0
10.7724,27.9
10.7997,465.5
10.8271,27.9
10.8544,446.9
10.8817,446.9
10.9091,437.6
10.9364,27.9
10.9638,353.8
10.9911,344.5
11.0185,335.2
11.0458,27.9
11.0731,27.9
11.1005,307.3
11.1278,307.3
11.1552,27.9
11.1825,27.9
11.2098,363.1
11.2372,27.9
11.2645,335.2
11.2919,335.2
11.3192,325.9
11.3465,316.6
11.3739,316.6
11.4012,316.6
11.4286,27.9
11.4559,27.9
11.4833,27.9
11.5106,27.9
11.5379,27.9
11.5653,27.9
11.5926,27.9
11.6200,27.9
11.6473,27.9
11.6746,27.9
11.7020,27.9
11.7293,27.9
11.7567,27.9
11.7840,27.9
11.8113,27.9
11.8387,670.4
11.8660,670.4
11.8934,735.6
11.9207,800.7
11.9481,27.9
11.9754,921.8
12.0027,921.8
12.0301,912.5
12.0574,912.5
12.0848,893.9
12.1121,893.9
12.1394,27.9
12.1668,800.7
12.1941,800.7
12.2215,27.9
12.2488,27.9
12.2761,27.9
12.3035,763.5
12.3308,828.7
12.3582,754.2
12.3855,744.9
