2theta_deg,Intensity_counts
0.5195,121.0
0.5468,111.7
0.5742,102.4
0.6835,139.7
0.7382,111.7
0.7656,121.0
0.7929,111.7
0.9023,139.7
0.9296,139.7
0.9569,130.4
1.1210,139.7
1.1483,139.7
1.5038,176.9
1.5858,139.7
1.6678,121.0
1.6951,111.7
1.7225,111.7
1.8045,83.8
1.9139,111.7
1.9412,111.7
1.9686,111.7
2.2967,214.2
2.3787,260.7
2.5154,484.2
2.5974,744.9
2.6247,800.7
2.6521,800.7
2.6794,791.4
2.7068,1666.7
2.7341,1666.7
2.7614,1666.7
2.7888,1648.0
2.8161,1229.1
2.8435,670.4
2.8708,391.1
2.8982,251.4
2.9528,93.1
2.9802,83.8
3.0075,74.5
3.0349,65.2
3.0622,46.6
3.0895,46.6
3.1169,46.6
3.2262,83.8
3.2536,83.8
3.3356,111.7
3.4176,158.3
3.6090,381.8
3.8004,931.1
3.8278,1266.3
3.8551,1266.3
3.9098,2057.7
3.9371,2057.7
3.9918,4301.7
4.0191,4497.2
4.0465,4692.7
4.0738,4692.7
4.1012,4413.4
4.1285,4394.8
4.1558,3500.9
4.1832,2057.7
4.2652,251.4
4.2925,186.2
4.3199,102.4
4.3472,93.1
4.3746,93.1
4.4019,83.8
4.4293,74.5
4.4566,65.2
4.4839,55.9
4.5113,55.9
4.5386,46.6
4.5660,37.2
4.5933,27.9
4.6206,18.6
5.0034,27.9
5.0308,27.9
5.4135,46.6
5.4409,46.6
5.4682,46.6
5.6323,46.6
5.6596,46.6
5.6869,46.6
5.8237,65.2
5.8783,46.6
5.9057,46.6
6.0150,83.8
6.0424,83.8
6.0697,74.5
6.0971,55.9
6.1244,55.9
6.1517,46.6
6.1791,46.6
6.3705,46.6
6.3978,46.6
6.5345,65.2
6.5619,55.9
6.5892,46.6
6.6165,46.6
6.8079,46.6
6.8353,46.6
6.9720,74.5
7.0267,55.9
7.0540,46.6
7.0813,46.6
7.2727,55.9
7.3001,46.6
7.3274,46.6
7.3548,37.2
7.3821,18.6
7.4094,9.3
7.4368,9.3
7.6008,27.9
7.6282,27.9
7.6555,18.6
7.6828,9.3
7.9836,121.0
8.0109,121.0
8.2297,391.1
8.2843,446.9
8.3117,437.6
8.3390,437.6
8.3664,428.3
8.4484,325.9
8.4757,316.6
8.5031,316.6
8.5578,298.0
8.5851,288.6
8.6124,288.6
8.7491,372.4
8.7765,363.1
8.8038,363.1
8.8312,353.8
8.8585,353.8
8.8859,260.7
8.9132,260.7
8.9405,251.4
8.9952,102.4
9.0226,93.1
9.0499,83.8
9.0772,74.5
9.1866,37.2
9.2139,27.9
9.2413,27.9
9.2960,18.6
9.3233,9.3
9.3780,46.6
9.4053,46.6
9.4600,102.4
9.4874,93.1
9.5147,93.1
9.6787,37.2
9.7061,27.9
9.7334,18.6
9.7608,18.6
9.7881,9.3
10.0342,65.2
10.1709,93.1
10.1982,93.1
10.3349,121.0
10.3623,111.7
10.4170,158.3
10.4716,149.0
10.7724,260.7
10.7997,260.7
10.9091,288.6
10.9364,279.3
10.9638,270.0
10.9911,260.7
11.0185,260.7
11.0458,251.4
11.0731,251.4
11.1005,242.1
11.1278,223.5
11.1552,214.2
11.1825,214.2
11.2098,204.8
11.2372,130.4
11.2645,121.0
11.2919,111.7
11.3465,93.1
11.3739,83.8
11.4012,83.8
11.4286,74.5
11.5106,46.6
11.5379,37.2
11.5653,27.9
11.5926,27.9
11.6200,18.6
11.6473,9.3
11.8660,9.3
12.2215,111.7
12.3035,158.3
12.3308,149.0
12.4402,111.7
12.4675,111.7
12.5496,74.5
12.5769,74.5
12.6042,74.5
12.6316,65.2
12.6589,46.6
12.9050,186.2
12.9323,176.9
12.9597,242.1
13.0690,260.7
13.0964,260.7
13.1237,260.7
13.1511,251.4
13.1784,242.1
13.2878,139.7
13.3151,130.4
13.3424,121.0
13.3698,111.7
13.3971,111.7
13.4518,158.3
13.4792,158.3
13.5065,158.3
13.6159,251.4
13.7252,353.8
13.7526,353.8
13.7799,344.5
13.8072,195.5
13.8346,195.5
13.8619,186.2
13.8893,176.9
13.9166,167.6
13.9440,158.3
13.9713,149.0
14.0533,176.9
14.0807,186.2
14.1080,176.9
14.1353,167.6
14.1900,149.0
14.2174,149.0
14.4634,139.7
14.5455,121.0
14.5728,111.7
14.7915,102.4
14.8189,102.4
14.8462,93.1
14.9556,130.4
14.9829,130.4
15.0103,121.0
15.0376,111.7
15.0649,102.4
15.0923,93.1
15.1196,83.8
15.1470,74.5
15.1743,65.2
15.2290,46.6
15.2563,46.6
15.3110,93.1
15.3383,93.1
15.3657,93.1
15.3930,74.5
15.4477,55.9
15.4751,46.6
15.5024,46.6
15.5844,83.8
15.6118,83.8
15.8031,223.5
15.9398,456.2
15.9672,456.2
16.0219,502.8
16.0766,484.2
16.1039,474.9
16.1312,474.9
16.1586,465.5
16.1859,456.2
16.2953,558.7
16.3226,558.7
