2theta_deg,Intensity_counts
0.5195,605.2
0.5468,614.5
0.5742,623.8
0.6015,633.1
0.6288,642.5
0.6562,754.2
0.6835,707.6
0.7109,689.0
0.7382,679.7
0.7656,670.4
0.7929,670.4
0.8202,661.1
0.8476,661.1
0.8749,651.8
0.9023,651.8
0.9296,614.5
0.9569,540.0
0.9843,540.0
1.0116,540.0
1.0390,549.3
1.0663,577.3
1.0936,577.3
1.1210,586.6
1.1483,586.6
1.1757,595.9
1.2030,614.5
1.2303,633.1
1.2577,623.8
1.2850,614.5
1.3124,605.2
1.3397,651.8
1.3671,651.8
1.3944,689.0
1.4217,689.0
1.4491,689.0
1.4764,698.3
1.5038,707.6
1.5311,707.6
1.5584,735.6
1.5858,838.0
1.6131,847.3
1.6405,884.5
1.6678,884.5
1.6951,1042.8
1.7225,1117.3
1.7498,1154.6
1.7772,1201.1
1.8045,1191.8
1.8592,763.5
1.8865,754.2
1.9139,735.6
1.9412,679.7
1.9686,670.4
1.9959,670.4
2.0232,707.6
2.0506,716.9
2.0779,735.6
2.1053,689.0
2.1326,679.7
2.1599,651.8
2.1873,651.8
2.2146,651.8
2.2420,698.3
2.2693,698.3
2.2967,754.2
2.3240,726.3
2.3513,716.9
2.3787,716.9
2.4060,716.9
2.4334,791.4
2.4607,800.7
2.4880,884.5
2.5154,1005.6
2.5427,1052.1
2.5701,1284.9
2.5974,1433.9
2.6247,1601.5
2.6521,1936.7
2.6794,1983.2
2.7068,3203.0
2.7341,3230.9
2.7614,3286.8
2.7888,3286.8
2.8161,3054.0
2.8435,2746.7
2.8708,1983.2
2.8982,1750.5
2.9255,1033.5
2.9528,1024.2
2.9802,903.2
3.0075,791.4
3.0349,782.1
3.0622,828.7
3.0895,828.7
3.1169,838.0
3.1442,921.8
3.1716,912.5
3.1989,884.5
3.2262,893.9
3.2536,893.9
3.2809,875.2
3.3083,865.9
3.3356,856.6
3.3630,828.7
3.3903,772.8
3.4176,772.8
3.4450,782.1
3.4723,791.4
3.4997,847.3
3.5270,847.3
3.5543,875.2
3.5817,875.2
3.6090,865.9
3.6364,865.9
3.6637,875.2
3.6910,884.5
3.7184,884.5
3.7457,875.2
3.7731,875.2
3.8004,865.9
3.8278,847.3
3.8551,828.7
3.8824,828.7
3.9098,828.7
3.9371,959.0
3.9645,912.5
3.9918,856.6
4.0191,828.7
4.0465,875.2
4.0738,828.7
4.1012,865.9
4.1285,847.3
4.1558,847.3
4.1832,838.0
4.2105,772.8
4.2379,810.1
4.2652,810.1
4.2925,875.2
4.3199,875.2
4.3472,800.7
4.3746,791.4
4.4019,772.8
4.4293,772.8
4.4566,819.4
4.4839,828.7
4.5113,828.7
4.5386,828.7
4.5660,819.4
4.5933,810.1
4.6206,772.8
