2theta_deg,Intensity_counts
0.5195,3026.1
0.5468,3026.1
0.5742,3026.1
0.6015,3026.1
0.6288,3724.4
0.6562,3724.4
0.6835,4441.3
0.7109,4460.0
2.4334,-9.3
2.4607,9.3
2.4880,0.0
2.5154,0.0
2.5427,0.0
2.5701,0.0
2.5974,9.3
2.6247,18.6
2.6521,18.6
2.6794,325.9
2.7068,1480.4
2.7341,1489.8
2.7614,2709.5
2.7888,2728.1
2.8161,2737.4
2.8435,2905.0
2.8708,2849.2
2.9255,1182.5
2.9802,316.6
3.3903,-9.3
3.4176,0.0
3.4450,9.3
3.4723,9.3
3.4997,9.3
3.5270,9.3
3.5543,9.3
3.5817,9.3
3.6090,0.0
3.6364,-9.3
3.9371,-9.3
3.9645,-9.3
4.1285,0.0
4.1558,0.0
4.1832,-9.3
4.2105,-9.3
4.7300,-9.3
4.7573,9.3
4.7847,0.0
4.9214,-9.3
4.9487,0.0
5.3589,-9.3
5.3862,55.9
5.4135,46.6
5.4409,37.2
5.6323,-9.3
5.6596,0.0
5.6869,0.0
5.8510,-9.3
5.8783,0.0
5.9057,0.0
5.9330,-9.3
6.0424,0.0
6.0697,9.3
6.0971,9.3
6.1244,0.0
6.1517,0.0
6.1791,0.0
6.2064,0.0
6.2338,-9.3
6.2611,-9.3
6.2884,-9.3
6.3158,9.3
6.3431,18.6
6.3705,18.6
6.3978,27.9
6.4252,55.9
6.4525,65.2
6.4798,74.5
6.5072,83.8
6.5345,83.8
6.5619,83.8
6.5892,74.5
6.6165,-9.3
6.7259,-9.3
6.8626,-9.3
6.8900,0.0
6.9173,55.9
6.9446,55.9
6.9720,55.9
6.9993,55.9
7.0267,46.6
7.0540,18.6
7.0813,9.3
7.1087,-9.3
7.2727,9.3
7.3001,18.6
7.3274,46.6
7.3821,270.0
7.4094,270.0
7.4641,903.2
7.4915,903.2
7.5188,1554.9
7.5461,1564.2
7.5735,1629.4
7.6008,1638.7
7.6282,1610.8
7.6555,1061.5
7.6828,623.8
7.7102,270.0
7.7375,270.0
7.7649,102.4
7.7922,74.5
7.8195,37.2
7.8469,9.3
7.8742,-9.3
8.2843,-9.3
8.3117,0.0
8.3390,9.3
8.3664,18.6
8.3937,37.2
8.4211,46.6
8.4484,65.2
8.4757,74.5
8.5031,93.1
8.5304,102.4
8.5851,9.3
8.6124,0.0
8.6398,-9.3
8.7491,-9.3
8.7765,0.0
8.8038,0.0
8.8312,9.3
8.8585,9.3
8.8859,9.3
8.9132,46.6
8.9405,65.2
8.9679,65.2
8.9952,93.1
9.0226,102.4
9.0499,176.9
9.0772,242.1
9.1046,242.1
9.1319,270.0
9.1593,279.3
9.1866,605.2
9.2139,614.5
9.2413,605.2
9.2686,2579.1
9.2960,2588.5
9.3233,3966.5
9.3506,4534.5
9.3780,4450.7
9.4053,4441.3
9.4327,2690.9
9.4600,2681.6
9.4874,2672.3
9.5147,605.2
9.5420,242.1
9.5694,195.5
9.5967,102.4
9.6241,121.0
9.6514,121.0
9.6787,121.0
9.7061,260.7
9.7334,270.0
9.7608,288.6
9.7881,325.9
9.8154,325.9
9.8701,139.7
9.8975,121.0
9.9248,-9.3
9.9522,-9.3
10.1162,-9.3
10.1435,0.0
10.1709,111.7
10.1982,121.0
10.2256,121.0
10.2529,102.4
10.2802,65.2
10.3076,65.2
10.3349,55.9
10.3623,46.6
10.7177,-9.3
10.7450,-9.3
10.7997,93.1
10.8271,176.9
10.8544,204.8
10.8817,232.8
10.9091,204.8
10.9364,195.5
10.9638,111.7
10.9911,83.8
11.0185,18.6
11.0458,-9.3
11.2919,-9.3
11.3192,-9.3
11.3465,-9.3
11.3739,-9.3
11.4286,-9.3
11.4559,74.5
11.4833,102.4
11.5106,102.4
11.5379,195.5
