2theta_deg,Intensity_counts
5.0034,2998.1
5.0308,3035.4
5.0581,3044.7
5.0854,3054.0
5.1128,3072.6
5.1401,3072.6
5.1675,3081.9
5.1948,3072.6
5.2221,3091.2
5.2495,3081.9
5.2768,3081.9
5.3042,3091.2
5.3315,3081.9
5.3589,3081.9
5.3862,3081.9
5.4135,3072.6
5.4409,2905.0
5.4682,2504.7
5.4956,2476.7
5.6049,3081.9
5.6323,3081.9
5.6596,3072.6
5.6869,3063.3
5.7143,3044.7
5.7416,3035.4
5.7690,3026.1
5.7963,2988.8
5.8237,2979.5
5.8510,2988.8
5.8783,2970.2
5.9057,2960.9
5.9330,2942.3
5.9604,2933.0
5.9877,2923.6
6.0150,3063.3
6.0424,3091.2
6.0697,3081.9
6.1791,2607.1
6.2064,2607.1
6.2338,2588.5
6.2611,2476.7
6.2884,3035.4
6.3158,3054.0
6.3431,3054.0
6.3705,3063.3
6.3978,3072.6
6.4252,3081.9
6.4525,3081.9
6.4798,3081.9
6.5072,2877.1
6.5345,2886.4
6.5619,2560.5
6.7259,2690.9
6.7532,2690.9
6.8079,3035.4
6.8353,3044.7
6.8626,3054.0
6.8900,3063.3
6.9173,3072.6
6.9446,3081.9
6.9720,3091.2
6.9993,3091.2
7.0267,2877.1
7.0540,2886.4
7.1634,2579.1
7.1907,2588.5
7.2180,2597.8
7.2454,2607.1
7.2727,3035.4
7.3001,3054.0
7.3274,3063.3
7.3548,3072.6
7.3821,3081.9
7.4094,3081.9
7.4368,3091.2
7.4641,3091.2
7.4915,2933.0
7.5188,3081.9
7.5461,3081.9
7.5735,3072.6
7.6008,3072.6
7.6282,3063.3
7.6555,3044.7
7.6828,2607.1
7.7102,2607.1
7.7375,2616.4
7.7649,3026.1
7.7922,3054.0
7.8195,3054.0
7.8469,3072.6
7.8742,3081.9
7.9016,3081.9
7.9289,3081.9
7.9563,3081.9
7.9836,3081.9
8.0109,3091.2
8.0383,3081.9
8.0656,3081.9
8.0930,3063.3
8.1203,3063.3
8.1476,3044.7
8.1750,3026.1
8.2023,2597.8
8.2297,2607.1
8.2570,2607.1
8.2843,2616.4
8.3117,2616.4
8.3390,2607.1
8.3664,3035.4
8.3937,3054.0
8.4211,3063.3
8.4484,3063.3
8.4757,3072.6
8.5031,3081.9
8.5304,3091.2
8.5578,3081.9
8.5851,2877.1
8.6124,2886.4
8.6398,2616.4
8.6671,2877.1
8.6945,2662.9
8.7218,2607.1
8.7491,2607.1
8.7765,2467.4
8.8312,3035.4
8.8585,3054.0
8.8859,3063.3
8.9132,3072.6
8.9405,3081.9
8.9679,3081.9
8.9952,2979.5
9.0226,3091.2
9.0499,3091.2
9.0772,2979.5
9.1046,3081.9
9.1319,3072.6
9.1593,3072.6
9.1866,3063.3
9.2139,3035.4
9.2413,2597.8
9.2686,2597.8
9.2960,2476.7
9.3506,2914.3
9.3780,3054.0
9.4053,3072.6
9.4327,3072.6
9.4600,3081.9
9.4874,3091.2
9.5147,3091.2
9.5420,3081.9
9.5694,3091.2
9.5967,3091.2
9.6241,3072.6
9.6514,3072.6
9.6787,3072.6
9.7061,3044.7
9.7334,2942.3
9.7608,2588.5
9.7881,2607.1
9.8154,2635.0
9.8428,2653.6
9.8701,2672.3
9.8975,3081.9
9.9248,3091.2
9.9522,3091.2
9.9795,3091.2
10.0068,3091.2
10.0342,3091.2
10.0615,3091.2
10.0889,3091.2
10.1162,3091.2
10.1435,3091.2
10.1709,3091.2
10.1982,3091.2
10.2256,3091.2
10.2529,3081.9
10.2802,2588.5
10.3076,2597.8
10.3349,2607.1
10.3623,2607.1
10.3896,2616.4
10.4170,3007.4
10.4443,3063.3
10.4716,3081.9
10.4990,3091.2
10.5263,3091.2
10.5537,3091.2
10.5810,3091.2
10.6083,3091.2
10.6357,3091.2
10.6630,3091.2
10.6904,3081.9
10.7177,3091.2
10.7450,2970.2
10.8271,2616.4
10.8544,2616.4
10.8817,2895.7
10.9091,2923.6
10.9364,2951.6
10.9638,2979.5
10.9911,2998.1
11.0185,3026.1
11.0458,3054.0
11.0731,3072.6
11.1005,3081.9
11.1278,3081.9
11.1552,3081.9
11.1825,3063.3
11.2098,3035.4
11.2372,3016.8
11.2645,2988.8
11.2919,2960.9
11.3192,2942.3
11.3465,2923.6
11.3739,2895.7
11.4012,2476.7
11.4286,2476.7
11.4559,2486.0
11.4833,2495.3
11.5106,2616.4
11.5379,2616.4
11.5653,2607.1
11.7020,2681.6
11.7293,2681.6
11.7567,2690.9
11.7840,2681.6
11.8934,2607.1
11.9207,2607.1
11.9481,2607.1
11.9754,2625.7
12.0027,2662.9
12.0301,2672.3
12.0574,2616.4
12.0848,2607.1
12.1121,2607.1
12.1394,2607.1
12.1668,2616.4
12.2488,2541.9
12.2761,2579.1
12.3035,2588.5
12.3308,2597.8
12.3582,2607.1
12.3855,2607.1
12.4129,2616.4
12.4402,2616.4
12.4675,2616.4
12.4949,2616.4
12.5222,2616.4
12.5496,2616.4
12.5769,2607.1
12.6042,2597.8
12.6316,2597.8
12.6589,2579.1
13.0417,2672.3
13.0690,2672.3
13.0964,2672.3
13.1237,2672.3
13.1511,2672.3
13.1784,2672.3
13.2057,2672.3
13.2331,2672.3
13.2604,2672.3
13.2878,2672.3
13.3151,2662.9
13.3424,2662.9
13.3698,2653.6
13.3971,2644.3
13.4245,2635.0
13.5612,2690.9
13.5885,2690.9
13.6159,2690.9
13.6432,2597.8
13.6705,2607.1
13.6979,2607.1
13.7252,2616.4
13.7526,2616.4
13.7799,2616.4
13.8072,2616.4
13.8346,2616.4
13.8619,2616.4
13.8893,2607.1
13.9166,2597.8
13.9440,2579.1
14.0807,2514.0
14.1080,2597.8
14.1353,2607.1
14.1627,2607.1
14.1900,2616.4
14.2174,2616.4
14.2447,2616.4
14.2720,2616.4
14.2994,2616.4
14.3267,2616.4
14.3541,2607.1
14.3814,2607.1
14.4087,2597.8
14.4361,2560.5
14.5728,2597.8
14.6001,2616.4
14.6275,2616.4
14.6548,2588.5
14.6822,2597.8
14.7095,2607.1
14.7368,2616.4
14.7642,2616.4
14.7915,2616.4
14.8189,2616.4
14.9556,2616.4
14.9829,2616.4
15.0103,2597.8
15.0376,2597.8
15.0649,2607.1
15.0923,2616.4
15.1196,2616.4
15.1470,2616.4
15.1743,2616.4
15.2016,2616.4
15.2290,2607.1
15.2563,2597.8
15.2837,2588.5
15.3110,2597.8
15.3383,2607.1
15.3657,2607.1
15.3930,2616.4
15.4204,2616.4
15.4477,2616.4
15.4751,2616.4
15.5024,2616.4
15.5297,2607.1
15.5571,2607.1
15.5844,2588.5
15.7211,2495.3
15.7485,2514.0
15.7758,2597.8
15.8031,2607.1
15.8305,2607.1
15.8578,2616.4
15.8852,2616.4
15.9125,2616.4
15.9398,2616.4
15.9672,2616.4
15.9945,2616.4
16.0219,2607.1
16.0492,2597.8
16.0766,2588.5
16.2133,2560.5
16.2406,2588.5
16.2679,2597.8
16.2953,2607.1
16.3226,2607.1
16.3500,2616.4
16.3773,2616.4
16.4046,2616.4
16.4320,2616.4
16.4593,2616.4
16.4867,2616.4
16.5140,2607.1
16.5414,2607.1
16.6507,2551.2
16.6781,2579.1
16.7054,2597.8
16.7327,2597.8
16.7601,2607.1
16.7874,2616.4
16.8148,2616.4
16.8421,2616.4
16.8694,2616.4
16.8968,2616.4
16.9241,2616.4
16.9515,2616.4
16.9788,2607.1
17.0062,2597.8
17.0335,2588.5
17.0608,2569.8
17.1975,2616.4
17.2249,2616.4
17.2522,2616.4
17.2796,2476.7
17.3069,2476.7
17.3342,2467.4
17.3616,2467.4
17.3889,2467.4
17.4163,2476.7
17.4436,2476.7
17.4710,2486.0
17.4983,2616.4
17.5256,2616.4
17.5530,2616.4
17.6897,2607.1
17.7170,2607.1
17.7444,2616.4
17.7717,2662.9
17.7990,2672.3
17.8264,2616.4
17.8537,2607.1
17.8811,2607.1
17.9084,2607.1
17.9357,2607.1
17.9631,2607.1
17.9904,2607.1
18.0178,2616.4
18.0451,2672.3
18.0725,2681.6
18.0998,2690.9
18.1271,2690.9
18.1545,2681.6
18.2638,2551.2
18.2912,2579.1
18.3185,2597.8
18.3459,2597.8
18.3732,2607.1
18.4005,2616.4
18.4279,2616.4
18.4552,2616.4
18.4826,2616.4
18.5099,2616.4
18.5373,2616.4
18.5646,2607.1
18.5919,2607.1
18.6193,2597.8
18.7013,2504.7
18.7286,2597.8
18.7560,2607.1
18.7833,2607.1
18.8107,2616.4
18.8380,2616.4
18.8653,2616.4
18.8927,2616.4
18.9200,2616.4
18.9474,2616.4
18.9747,2616.4
19.0021,2607.1
19.0294,2597.8
19.0567,2588.5
19.2208,2690.9
19.2481,2690.9
19.2755,2690.9
19.6309,2672.3
19.6582,2672.3
19.6856,2672.3
19.7129,2672.3
19.7403,2672.3
19.7676,2672.3
19.7949,2672.3
19.8223,2672.3
19.8496,2672.3
19.8770,2672.3
19.9043,2672.3
19.9316,2672.3
19.9590,2672.3
19.9863,2672.3
20.0137,2672.3
20.0410,2672.3
20.0684,2672.3
20.1777,2681.6
20.2051,2690.9
20.2324,2681.6
20.2597,2681.6
20.3964,2504.7
20.4238,2597.8
20.4511,2607.1
20.4785,2607.1
20.5058,2616.4
20.5332,2616.4
20.5605,2616.4
20.5878,2616.4
20.6152,2616.4
20.6425,2616.4
20.6699,2616.4
20.6972,2607.1
20.7245,2597.8
20.7519,2579.1
20.9159,2616.4
20.9433,2616.4
20.9706,2597.8
20.9979,2597.8
21.0253,2607.1
21.0526,2607.1
21.0800,2616.4
21.1073,2616.4
21.1347,2616.4
21.1620,2616.4
21.1893,2616.4
21.2167,2607.1
21.2440,2607.1
21.2714,2588.5
21.3534,2411.5
21.3807,2411.5
21.4081,2411.5
21.4354,2672.3
21.4627,2681.6
21.4901,2690.9
21.5174,2681.6
21.6815,2681.6
21.7088,2690.9
21.7362,2690.9
21.7635,2681.6
21.9275,2616.4
21.9549,2616.4
21.9822,2597.8
22.0096,2597.8
22.0369,2607.1
22.0643,2607.1
22.0916,2616.4
22.1189,2616.4
22.1463,2616.4
22.1736,2616.4
22.2010,2616.4
22.2283,2607.1
22.2556,2607.1
22.2830,2597.8
22.3103,2560.5
22.6658,2607.1
22.6931,2625.7
22.7204,2635.0
22.7478,2653.6
22.7751,2653.6
22.8025,2662.9
22.8298,2672.3
22.8571,2672.3
22.8845,2672.3
22.9118,2672.3
22.9392,2672.3
22.9665,2672.3
22.9938,2672.3
23.0212,2672.3
23.0485,2662.9
23.0759,2662.9
23.1032,2653.6
23.2126,2560.5
23.2399,2588.5
23.2673,2597.8
23.2946,2607.1
23.3219,2607.1
23.3493,2616.4
23.3766,2616.4
23.4040,2616.4
23.4313,2616.4
23.4586,2616.4
23.4860,2616.4
23.5133,2607.1
23.5407,2607.1
23.5680,2597.8
23.5954,2597.8
23.6227,2579.1
23.6500,2560.5
24.0328,2690.9
24.0602,2690.9
24.0875,2690.9
24.1969,2607.1
24.2242,2607.1
24.2515,2607.1
24.2789,2644.3
24.3062,2672.3
24.3336,2672.3
24.3609,2616.4
24.3882,2616.4
24.4156,2607.1
24.4429,2607.1
