2theta_deg,Intensity_counts
0.6835,4311.0
0.7109,4385.5
0.7382,4394.8
0.7656,4394.8
0.7929,4385.5
0.8202,4283.1
0.8476,4311.0
1.0390,4432.0
1.0663,4283.1
1.0936,4301.7
1.1210,4301.7
1.1483,4283.1
1.2030,4385.5
1.2303,4255.1
4.8120,754.2
4.8394,754.2
4.8667,754.2
4.8941,754.2
4.9214,754.2
4.9487,744.9
5.1401,707.6
5.1675,707.6
5.1948,707.6
5.2221,698.3
5.4135,716.9
5.4409,716.9
5.6596,800.7
5.9604,4692.7
5.9877,4692.7
6.2064,623.8
6.2338,614.5
6.4252,614.5
6.4525,614.5
6.4798,614.5
6.5072,614.5
6.5345,614.5
6.5619,623.8
6.5892,623.8
6.6165,623.8
6.6439,623.8
6.6712,623.8
6.6986,614.5
6.7259,614.5
6.7532,605.2
6.9446,577.3
6.9720,577.3
6.9993,577.3
7.2454,558.7
7.2727,568.0
7.3001,558.7
7.3274,558.7
7.4368,568.0
7.4641,568.0
7.4915,568.0
7.5188,568.0
7.5461,568.0
7.5735,568.0
7.6008,568.0
7.6282,577.3
7.6555,568.0
7.6828,568.0
7.7102,568.0
7.9016,577.3
7.9289,586.6
7.9563,586.6
7.9836,586.6
8.0109,595.9
8.0383,595.9
8.0656,595.9
8.0930,595.9
8.2297,558.7
8.2570,558.7
8.2843,558.7
8.3117,558.7
8.6398,670.4
8.6671,670.4
10.1709,493.5
10.6357,4692.7
10.6630,4692.7
14.0807,409.7
16.8421,670.4
17.7170,419.0
17.7444,419.0
17.7717,419.0
17.7990,419.0
17.8264,409.7
19.8223,698.3
19.8496,707.6
19.8770,698.3
24.4703,502.8
24.4976,502.8
25.2905,754.2
25.3178,754.2
25.3452,754.2
26.6029,772.8
26.6302,772.8
26.6576,772.8
27.4778,1685.3
27.5051,1685.3
27.8332,921.8
27.8606,921.8
27.8879,921.8
28.4894,987.0
28.5167,987.0
28.5441,977.7
30.7587,1117.3
31.9617,558.7
31.9891,568.0
32.0164,568.0
32.0437,568.0
