2theta_deg,Intensity_counts
0.5195,1564.2
0.5468,1554.9
0.5742,1554.9
0.6015,1564.2
0.6288,1564.2
0.6562,1564.2
0.6835,1554.9
0.7109,1536.3
0.7382,1517.7
0.7656,1508.4
0.7929,1499.1
0.8202,1489.8
0.8476,1480.4
0.8749,1480.4
0.9023,1471.1
0.9296,1471.1
0.9569,1471.1
0.9843,1471.1
1.0116,1461.8
1.0390,1471.1
1.0663,1471.1
1.0936,1471.1
1.1210,1480.4
1.1483,1480.4
1.1757,1471.1
1.2030,1461.8
1.2303,1424.6
1.2577,1406.0
1.2850,1387.3
1.3124,1378.0
1.3397,1378.0
1.3671,1387.3
1.3944,1396.6
1.4217,1406.0
1.4491,1415.3
1.4764,1415.3
1.5038,1424.6
1.5311,1424.6
1.5584,1443.2
1.5858,1471.1
1.6131,1471.1
1.6405,1461.8
1.6678,1424.6
1.6951,1415.3
1.7225,1406.0
1.7498,1406.0
1.7772,1406.0
1.8045,1406.0
1.8319,1415.3
1.8592,1406.0
1.8865,1396.6
1.9139,1378.0
1.9412,1368.7
1.9686,1359.4
1.9959,1350.1
2.0232,1350.1
2.0506,1350.1
2.0779,1350.1
2.1053,1350.1
2.1326,1350.1
2.1599,1359.4
2.1873,1387.3
2.2146,1396.6
2.2420,1396.6
2.2693,1396.6
2.2967,1396.6
2.3240,1387.3
2.3513,1378.0
2.3787,1368.7
2.4060,1350.1
2.4334,1350.1
2.4607,1350.1
2.4880,1350.1
2.5154,1350.1
2.5427,1350.1
2.5701,1350.1
2.5974,1350.1
2.6247,1350.1
2.6521,1350.1
2.6794,1350.1
2.7068,1350.1
2.7341,1350.1
2.7614,1350.1
2.7888,1350.1
2.8161,1350.1
2.8435,1350.1
2.8708,1350.1
2.8982,1350.1
2.9255,1368.7
2.9528,1396.6
2.9802,1424.6
3.0075,1461.8
3.0349,1499.1
3.0622,1554.9
3.0895,1573.6
3.1169,1592.2
3.1442,1601.5
3.1716,1610.8
3.1989,1610.8
3.2262,1620.1
3.2536,1620.1
3.2809,1620.1
3.3083,1601.5
3.3356,1582.9
3.3630,1573.6
3.3903,1573.6
3.4176,1582.9
3.4450,1610.8
3.4723,1620.1
3.4997,1648.0
3.5270,1648.0
3.5543,1648.0
3.5817,1657.4
3.6090,1666.7
3.6364,1666.7
3.6637,1666.7
3.6910,1666.7
3.7184,1666.7
3.7457,1657.4
3.7731,1648.0
3.8004,1620.1
3.8278,1592.2
3.8551,1592.2
3.8824,1601.5
3.9098,1601.5
3.9371,1601.5
3.9645,1582.9
3.9918,1573.6
4.0191,1564.2
4.0465,1527.0
4.0738,1489.8
4.1012,1443.2
4.1285,1424.6
4.1558,1378.0
4.1832,1266.3
4.2105,1266.3
4.2379,1266.3
4.2652,1266.3
4.2925,1266.3
4.3199,1266.3
4.3472,1257.0
4.3746,1257.0
4.4019,1266.3
4.4293,1266.3
4.4566,1266.3
4.4839,1266.3
4.5113,1266.3
4.5386,1266.3
4.5660,1266.3
4.5933,1266.3
4.6206,1257.0
4.6480,1257.0
4.6753,1247.7
4.7027,1229.1
4.7300,1229.1
4.7573,1229.1
4.7847,1229.1
4.8120,1229.1
4.8394,1229.1
4.8667,1229.1
4.8941,1229.1
4.9214,1229.1
4.9487,1229.1
4.9761,1219.7
5.0034,1201.1
5.0308,1191.8
5.0581,1182.5
5.0854,1182.5
5.1128,1173.2
5.1401,1173.2
5.1675,1173.2
5.1948,1182.5
5.2221,1201.1
5.2495,1238.4
5.2768,1247.7
5.3042,1294.2
5.3315,1303.5
5.3589,1312.8
5.3862,1312.8
5.4135,1312.8
5.4409,1294.2
5.4682,1275.6
5.4956,1275.6
5.5229,1247.7
5.5502,1247.7
5.5776,1247.7
5.6049,1247.7
5.6323,1238.4
5.6596,1229.1
5.6869,1229.1
5.7143,1210.4
5.7416,1191.8
5.7690,1191.8
5.7963,1191.8
5.8237,1191.8
5.8510,1191.8
5.8783,1201.1
5.9057,1201.1
5.9330,1201.1
5.9604,1210.4
5.9877,1229.1
6.0150,1238.4
6.0424,1257.0
6.0697,1257.0
6.0971,1257.0
6.1244,1229.1
6.1517,1210.4
6.1791,1191.8
6.2064,1182.5
6.2338,1182.5
6.2611,1191.8
6.2884,1210.4
6.3158,1219.7
6.3431,1229.1
6.3705,1229.1
6.3978,1229.1
6.4252,1229.1
6.4525,1219.7
6.4798,1210.4
6.5072,1201.1
6.5345,1201.1
6.5619,1191.8
6.5892,1182.5
6.6165,1182.5
6.6439,1182.5
6.6712,1182.5
6.6986,1182.5
6.7259,1201.1
6.7532,1201.1
6.7806,1201.1
6.8079,1191.8
6.8353,1191.8
6.8626,1182.5
6.8900,1182.5
6.9173,1173.2
6.9446,1173.2
6.9720,1163.9
6.9993,1173.2
7.0267,1173.2
7.0540,1229.1
7.0813,1247.7
7.1087,1294.2
7.1360,1331.5
7.1634,1340.8
7.1907,1359.4
7.2180,1378.0
7.2454,1424.6
7.2727,1443.2
7.3001,1480.4
7.3274,1573.6
7.3548,1573.6
7.3821,1722.5
7.4094,1871.5
7.4368,1936.7
7.4641,1955.3
7.4915,1973.9
7.5188,1983.2
7.5461,2001.9
7.5735,2011.2
7.6008,2048.4
7.6282,2104.3
7.6555,2113.6
7.6828,2113.6
7.7102,2085.7
7.7375,2067.0
7.7649,1946.0
7.7922,1843.6
7.8195,1759.8
7.8469,1638.7
7.8742,1629.4
7.9016,1499.1
7.9289,1396.6
7.9563,1340.8
7.9836,1303.5
8.0109,1294.2
8.0383,1284.9
8.0656,1238.4
8.0930,1201.1
8.1203,1191.8
8.1476,1191.8
8.1750,1191.8
8.2023,1201.1
8.2297,1210.4
8.2570,1219.7
8.2843,1229.1
8.3117,1229.1
8.3390,1294.2
8.3664,1331.5
8.3937,1340.8
8.4211,1331.5
8.4484,1331.5
8.4757,1331.5
8.5031,1424.6
8.5304,1433.9
8.5578,1433.9
8.5851,1564.2
8.6124,1592.2
8.6398,1694.6
8.6671,1750.5
8.6945,1759.8
8.7218,1797.0
8.7491,1806.3
8.7765,1899.4
8.8038,2085.7
8.8312,2095.0
8.8585,2095.0
8.8859,2402.2
8.9132,2486.0
8.9405,2728.1
8.9679,3137.8
8.9952,3156.4
9.0226,3407.8
9.0499,3435.8
9.0772,3528.9
9.1046,3789.6
9.1319,3892.0
9.1593,3966.5
9.1866,3975.8
9.2139,3975.8
9.2413,3966.5
9.2686,3919.9
9.2960,3873.4
9.3233,3798.9
9.3506,3752.3
9.3780,3677.8
9.4053,3510.2
9.4327,3491.6
9.4600,3277.5
9.4874,3286.8
9.5147,3286.8
9.5420,3296.1
9.5694,3305.4
9.5967,3324.0
9.6241,4348.2
9.6514,4357.5
9.6787,4366.9
9.7061,4692.7
9.7334,4692.7
9.7608,4441.3
9.7881,661.1
9.8154,661.1
9.8428,661.1
9.8701,4683.4
9.8975,4692.7
9.9248,4692.7
9.9522,4692.7
9.9795,4692.7
10.0068,4432.0
10.0342,4050.3
10.0615,3547.5
10.0889,2607.1
10.1162,2588.5
10.1435,1927.4
10.1709,1825.0
10.1982,1806.3
10.2256,1610.8
10.2529,1601.5
10.2802,1545.6
10.3076,1545.6
10.3349,1545.6
10.3623,1545.6
10.3896,1545.6
10.4170,1564.2
10.4443,1592.2
10.4716,1592.2
10.4990,1601.5
10.5263,1601.5
10.5537,1592.2
10.5810,1592.2
10.6083,1582.9
10.6357,1564.2
10.6630,1461.8
10.6904,1443.2
10.7177,1433.9
10.7450,1387.3
10.7724,1368.7
10.7997,1284.9
10.8271,1219.7
10.8544,1201.1
10.8817,1201.1
10.9091,1201.1
10.9364,1201.1
10.9638,1191.8
10.9911,1191.8
11.0185,1191.8
11.0458,1191.8
11.0731,1191.8
11.1005,1191.8
11.1278,1191.8
11.1552,1191.8
11.1825,1191.8
11.2098,1191.8
11.2372,1182.5
11.2645,1173.2
11.2919,1145.3
11.3192,1135.9
11.3465,1135.9
11.3739,1135.9
11.4012,1135.9
11.4286,1135.9
11.4559,1135.9
11.4833,1135.9
11.5106,1135.9
11.5379,1126.6
11.5653,1126.6
11.5926,1117.3
11.6200,1108.0
11.6473,1098.7
11.6746,1108.0
11.7020,1108.0
11.7293,1117.3
11.7567,1126.6
11.7840,1145.3
11.8113,1154.6
11.8387,1145.3
11.8660,1145.3
11.8934,1135.9
11.9207,1135.9
11.9481,1135.9
11.9754,1135.9
12.0027,1145.3
12.0301,1154.6
12.0574,1154.6
12.0848,1154.6
12.1121,1154.6
12.1394,1154.6
12.1668,1145.3
12.1941,1126.6
12.2215,1126.6
12.2488,1117.3
12.2761,1126.6
12.3035,1126.6
12.3308,1117.3
12.3582,1108.0
12.3855,1070.8
12.4129,1061.5
12.4402,1061.5
12.4675,1061.5
12.4949,1061.5
12.5222,1061.5
12.5496,1052.1
12.5769,1061.5
12.6042,1061.5
12.6316,1070.8
12.6589,1089.4
12.6863,1098.7
12.7136,1098.7
12.7409,1080.1
12.7683,1080.1
12.7956,1080.1
12.8230,1080.1
12.8503,1089.4
12.8776,1089.4
12.9050,1080.1
12.9323,1080.1
12.9597,1061.5
12.9870,1061.5
13.0144,1061.5
13.0417,1080.1
13.0690,1098.7
13.0964,1117.3
13.1237,1126.6
13.1511,1135.9
13.1784,1135.9
13.2057,1108.0
13.2331,1098.7
13.2604,1080.1
13.2878,1070.8
13.3151,1061.5
13.3424,1052.1
13.3698,1052.1
13.3971,1061.5
13.4245,1061.5
13.4518,1070.8
13.4792,1080.1
13.5065,1089.4
13.5338,1089.4
13.5612,1089.4
13.5885,1089.4
13.6159,1080.1
13.6432,1070.8
13.6705,1061.5
13.6979,1061.5
13.7252,1061.5
13.7526,1061.5
13.7799,1070.8
13.8072,1089.4
13.8346,1098.7
13.8619,1108.0
13.8893,1108.0
13.9166,1098.7
13.9440,1089.4
13.9713,1070.8
13.9986,1070.8
14.0260,1061.5
14.0533,1070.8
14.0807,1080.1
14.1080,1108.0
14.1353,1117.3
14.1627,1126.6
14.1900,1126.6
14.2174,1145.3
14.2447,1182.5
14.2720,1182.5
14.2994,1173.2
14.3267,1173.2
14.3541,1154.6
14.3814,1126.6
14.4087,1117.3
14.4361,1117.3
14.4634,1117.3
14.4908,1117.3
14.5181,1117.3
14.5455,1108.0
14.5728,1117.3
14.6001,1117.3
14.6275,1117.3
14.6548,1126.6
14.6822,1163.9
14.7095,1173.2
14.7368,1201.1
14.7642,1331.5
14.7915,1331.5
14.8189,1415.3
14.8462,1499.1
14.8735,1620.1
14.9009,1834.3
14.9282,1852.9
14.9556,1871.5
14.9829,2467.4
15.0103,2476.7
15.0376,2504.7
15.0649,2718.8
15.0923,2923.6
15.1196,3128.5
15.1470,3147.1
15.1743,3230.9
15.2016,3240.2
15.2290,3240.2
15.2563,3221.6
15.2837,3193.7
15.3110,3100.6
15.3383,2895.7
15.3657,2886.4
15.3930,2877.1
15.4204,2411.5
15.4477,2337.1
15.4751,2160.1
15.5024,1964.6
15.5297,1946.0
15.5571,1750.5
15.5844,1731.8
15.6118,1731.8
15.6391,1741.2
15.6664,1750.5
15.6938,1797.0
15.7211,1862.2
15.7485,1964.6
15.7758,2076.4
15.8031,2141.5
15.8305,2290.5
15.8578,2411.5
15.8852,2514.0
15.9125,2560.5
15.9398,2560.5
15.9672,2569.8
15.9945,2560.5
16.0219,2458.1
16.0492,2448.8
16.0766,2392.9
16.1039,2299.8
16.1312,2281.2
16.1586,2057.7
16.1859,2020.5
16.2133,2001.9
16.2406,1955.3
16.2679,1908.8
16.2953,1918.1
16.3226,2011.2
16.3500,2113.6
16.3773,2132.2
16.4046,2448.8
16.4320,2458.1
