2theta_deg,Intensity_counts
0.5195,1424.6
0.5468,1378.0
0.5742,1368.7
0.6015,1359.4
0.6288,1387.3
0.6562,1396.6
0.6835,1406.0
0.7109,1406.0
0.7382,1378.0
0.7656,1303.5
0.7929,1294.2
0.8202,1284.9
0.8476,1275.6
0.8749,1275.6
0.9023,1275.6
0.9296,1303.5
0.9569,1303.5
0.9843,1303.5
1.0116,1303.5
1.0390,1303.5
1.0663,1294.2
1.0936,1257.0
1.1210,1238.4
1.1483,1219.7
1.1757,1201.1
1.2030,1201.1
1.2303,1210.4
1.2577,1210.4
1.2850,1219.7
1.3124,1229.1
1.3397,1229.1
1.3671,1210.4
1.3944,1210.4
1.4217,1201.1
1.4491,1201.1
1.4764,1201.1
1.5038,1191.8
1.5311,1108.0
1.5584,1089.4
1.5858,1089.4
1.6131,1098.7
1.6405,1135.9
1.6678,1145.3
1.6951,1145.3
1.7225,1117.3
1.7498,1108.0
1.7772,1108.0
1.8045,1108.0
1.8319,1108.0
1.8592,1117.3
1.8865,1126.6
1.9139,1126.6
1.9412,1126.6
1.9686,1080.1
1.9959,1080.1
2.0232,1070.8
2.0506,1070.8
2.0779,1061.5
2.1053,1052.1
2.1326,1042.8
2.1599,1033.5
2.1873,1024.2
2.2146,1042.8
2.2420,1052.1
2.2693,1070.8
2.2967,1070.8
2.3240,1061.5
2.3513,1024.2
2.3787,1014.9
2.4060,1014.9
2.4334,996.3
2.4607,987.0
2.4880,987.0
2.5154,996.3
2.5427,1005.6
2.5701,1014.9
2.5974,1014.9
2.6247,1014.9
2.6521,1005.6
2.6794,996.3
2.7068,987.0
2.7341,959.0
2.7614,959.0
2.7888,949.7
2.8161,949.7
2.8435,940.4
2.8708,931.1
2.8982,931.1
2.9255,931.1
2.9528,959.0
2.9802,968.3
3.0075,959.0
3.0349,949.7
3.0622,931.1
3.0895,903.2
3.1169,903.2
3.1442,903.2
3.1716,903.2
3.1989,912.5
3.2262,912.5
3.2536,931.1
3.2809,940.4
3.3083,931.1
3.3356,921.8
3.3630,977.7
3.3903,1070.8
3.4176,1173.2
3.4450,1359.4
3.4723,1685.3
3.4997,2234.6
3.5270,2653.6
3.5543,2867.8
3.5817,3193.7
3.6090,3203.0
3.6364,3212.3
3.6637,3203.0
3.6910,3137.8
3.7184,2914.3
3.7457,2076.4
3.7731,1303.5
3.8004,1098.7
3.8278,903.2
3.8551,828.7
3.8824,819.4
3.9098,819.4
3.9371,903.2
3.9645,912.5
3.9918,903.2
4.0191,893.9
4.0465,819.4
4.0738,810.1
4.1012,810.1
4.1285,800.7
4.1558,791.4
4.1832,791.4
4.2105,791.4
4.2379,791.4
4.2652,800.7
4.2925,800.7
4.3199,912.5
4.3472,931.1
4.3746,940.4
4.4019,940.4
4.4293,893.9
4.4566,884.5
4.4839,791.4
4.5113,744.9
4.5386,744.9
4.5660,744.9
