2theta_deg,Intensity_counts
0.5195,27.9
0.5468,27.9
0.5742,18.6
0.6015,27.9
0.6288,27.9
0.6562,27.9
0.6835,27.9
0.7109,27.9
0.7382,18.6
0.7656,9.3
0.7929,0.0
0.8202,9.3
0.8476,9.3
0.8749,18.6
0.9023,18.6
0.9296,9.3
0.9569,9.3
0.9843,0.0
1.0116,0.0
1.0390,0.0
1.0663,18.6
1.0936,18.6
1.1210,18.6
1.1757,0.0
1.2030,0.0
1.2303,9.3
1.2577,9.3
1.2850,18.6
1.3124,9.3
1.3397,0.0
1.3671,0.0
1.3944,0.0
1.4217,-9.3
1.4491,-9.3
1.4764,-9.3
1.5038,0.0
1.5311,9.3
1.5584,0.0
1.5858,0.0
1.6131,0.0
1.6678,9.3
1.6951,18.6
1.7225,9.3
1.7498,9.3
1.7772,18.6
1.8045,27.9
1.8319,27.9
1.8592,55.9
1.8865,55.9
1.9139,83.8
1.9412,83.8
1.9686,204.8
1.9959,325.9
2.0232,335.2
2.0506,335.2
2.0779,623.8
2.1053,623.8
2.1326,344.5
2.1599,242.1
2.1873,242.1
2.2146,18.6
2.2420,0.0
2.2693,0.0
2.2967,-9.3
2.6247,-9.3
2.6521,-9.3
2.6794,-9.3
2.9802,-9.3
3.0075,0.0
3.0349,0.0
3.0895,27.9
3.1442,158.3
3.1716,176.9
3.1989,223.5
3.2536,735.6
3.2809,791.4
3.3083,791.4
3.3356,782.1
3.3630,577.3
3.3903,493.5
3.4176,-9.3
4.1832,111.7
4.2105,111.7
4.2379,381.8
4.2652,540.0
4.2925,586.6
4.3199,670.4
4.3472,1610.8
4.3746,2495.3
4.4019,2849.2
4.4293,3454.4
4.4566,3677.8
4.4839,3584.7
4.5113,1433.9
4.5386,1108.0
4.5660,316.6
4.5933,242.1
6.4525,0.0
6.4798,0.0
6.5072,0.0
8.0930,158.3
8.1203,223.5
8.1476,223.5
8.1750,260.7
8.2023,260.7
8.2297,251.4
8.2570,18.6
9.3233,-9.3
9.3506,-9.3
9.3780,-9.3
9.4053,0.0
9.4327,0.0
9.4600,0.0
9.6241,0.0
9.6514,27.9
9.6787,27.9
9.7061,111.7
9.7334,111.7
9.7608,139.7
9.7881,139.7
9.8154,130.4
9.8428,83.8
9.8701,0.0
9.9248,18.6
9.9795,83.8
10.0342,316.6
10.0615,474.9
10.0889,474.9
10.1162,474.9
10.1709,130.4
10.1982,130.4
10.2256,37.2
10.6357,18.6
10.6630,55.9
10.6904,65.2
10.7177,139.7
10.7450,139.7
10.7724,139.7
11.7840,27.9
11.8113,55.9
11.8387,65.2
