2theta_deg,Intensity_counts
0.6015,3780.3
0.6288,4664.8
0.6562,4674.1
0.6835,4674.1
0.7109,4590.3
0.7929,3780.3
0.8202,3789.6
0.8476,3789.6
0.8749,3780.3
0.9296,4599.6
0.9569,4674.1
0.9843,4664.8
1.0116,3789.6
1.0390,3780.3
1.0936,4590.3
1.1210,4590.3
1.1483,4608.9
1.1757,3780.3
1.2030,3789.6
1.2303,3780.3
1.3397,3789.6
1.3671,3789.6
1.3944,4599.6
1.4217,4581.0
1.5311,3780.3
1.5584,3789.6
1.5858,4608.9
1.6131,4608.9
1.7225,4608.9
1.7498,4608.9
1.7772,3780.3
1.8592,4608.9
1.8865,4608.9
1.9139,4608.9
1.9412,3789.6
1.9686,3780.3
2.0779,4618.2
2.1053,4608.9
2.1326,4608.9
2.1599,4599.6
2.2420,3780.3
2.2693,3789.6
2.2967,3789.6
2.3240,4608.9
2.3513,4608.9
2.3787,4599.6
2.4334,3780.3
2.4607,3789.6
2.4880,3789.6
2.5154,3780.3
2.6247,3780.3
2.6521,3789.6
2.6794,3789.6
2.7068,3780.3
2.8161,4664.8
2.8435,4674.1
2.8708,4664.8
3.0075,3789.6
3.0349,3789.6
3.0622,3780.3
3.1442,3780.3
3.1716,3789.6
3.1989,4525.1
3.2262,3780.3
3.3356,3780.3
3.3630,4506.5
3.3903,3789.6
3.4176,3780.3
3.4450,4674.1
3.4723,4674.1
3.4997,4674.1
3.5270,4664.8
3.5543,4664.8
3.5817,4655.5
3.6090,4571.7
3.7184,3780.3
3.7457,3789.6
3.7731,3780.3
3.8004,4525.1
3.9098,3789.6
3.9371,3789.6
3.9645,3780.3
4.0738,3789.6
4.1012,3789.6
4.1285,3789.6
4.1832,270.0
4.2105,270.0
4.2379,3780.3
4.2652,3789.6
4.2925,3789.6
4.3199,3780.3
4.4293,3780.3
4.4566,3789.6
4.4839,3789.6
4.5113,3780.3
4.5660,3696.5
4.6206,3780.3
4.6480,3789.6
4.6753,3789.6
4.7027,3780.3
4.7573,1135.9
4.8120,3780.3
4.8394,3789.6
4.8667,3780.3
4.9214,1135.9
4.9761,3789.6
5.0034,3789.6
5.0308,3789.6
5.1401,3780.3
5.1675,3789.6
5.1948,3789.6
5.2221,3789.6
5.2495,3780.3
5.3589,3780.3
5.3862,3789.6
5.4135,3780.3
5.5229,3780.3
5.5502,3780.3
5.5776,3789.6
