2theta_deg,Intensity_counts
1.2850,3556.8
1.3124,3556.8
1.4764,1946.0
1.5038,3473.0
1.5311,3473.0
1.7225,3473.0
1.7498,3473.0
1.9412,3473.0
1.9686,3473.0
2.1599,3473.0
2.1873,3473.0
2.8435,325.9
2.8708,3528.9
2.8982,4692.7
2.9255,2104.3
2.9528,2085.7
2.9802,1964.6
3.0075,1908.8
3.0349,1871.5
3.0622,1815.6
3.0895,1722.5
3.1169,1703.9
3.1442,1676.0
3.1716,1629.4
3.1989,1610.8
3.2262,1536.3
3.2536,1499.1
3.2809,1480.4
3.3083,1406.0
3.3356,1396.6
3.3630,1378.0
3.3903,1312.8
3.4176,1275.6
3.4450,1266.3
3.4723,1229.1
3.4997,1210.4
3.5270,1163.9
3.5543,1117.3
3.5817,1108.0
3.6090,1080.1
3.6364,1052.1
3.6637,996.3
3.6910,987.0
3.7184,968.3
3.7457,940.4
3.7731,921.8
3.8004,903.2
3.8278,884.5
3.8551,865.9
3.8824,847.3
3.9098,838.0
3.9371,828.7
3.9645,819.4
3.9918,819.4
4.0191,810.1
4.0465,810.1
4.0738,810.1
4.1012,800.7
4.1285,800.7
4.1558,791.4
4.1832,772.8
4.2105,772.8
4.2379,772.8
4.2652,782.1
4.2925,782.1
4.3199,782.1
4.3472,763.5
4.3746,754.2
4.4019,754.2
4.4293,744.9
4.4566,744.9
4.4839,735.6
4.5113,726.3
4.5386,726.3
4.5660,726.3
4.5933,726.3
4.6206,716.9
4.6480,716.9
4.6753,716.9
4.7027,707.6
4.7300,698.3
4.7573,707.6
4.7847,707.6
4.8120,698.3
4.8394,698.3
4.8667,707.6
4.8941,707.6
4.9214,707.6
4.9487,716.9
4.9761,716.9
5.0034,716.9
5.0308,707.6
5.0581,716.9
5.0854,716.9
5.1128,726.3
5.1401,735.6
5.1675,744.9
5.1948,763.5
5.2221,772.8
5.2495,791.4
5.2768,838.0
5.3042,856.6
5.3315,912.5
5.3589,1014.9
5.3862,1201.1
5.4135,1266.3
5.4409,1266.3
5.4682,1257.0
5.4956,1024.2
5.5229,1014.9
5.5502,791.4
5.5776,651.8
5.6049,642.5
5.6323,633.1
5.6596,623.8
5.6869,614.5
5.7143,614.5
5.7416,614.5
5.7690,605.2
5.7963,605.2
5.8237,614.5
5.8510,614.5
5.8783,614.5
5.9057,614.5
5.9330,605.2
5.9604,605.2
5.9877,605.2
6.0150,605.2
6.0424,595.9
6.0697,595.9
6.0971,595.9
6.1244,595.9
6.1517,595.9
6.1791,595.9
6.2064,595.9
6.2338,605.2
6.2611,605.2
6.2884,595.9
6.3158,586.6
6.3431,586.6
6.3705,595.9
6.3978,595.9
6.4252,586.6
6.4525,586.6
6.4798,586.6
6.5072,595.9
6.5345,595.9
6.5619,595.9
6.5892,605.2
6.6165,605.2
6.6439,605.2
6.6712,614.5
6.6986,623.8
6.7259,623.8
6.7532,623.8
6.7806,623.8
6.8079,623.8
6.8353,623.8
6.8626,623.8
6.8900,633.1
6.9173,642.5
6.9446,661.1
6.9720,670.4
6.9993,679.7
7.0267,698.3
7.0540,707.6
7.0813,707.6
7.1087,642.5
7.1360,614.5
7.1634,577.3
7.1907,577.3
7.2180,577.3
7.2454,568.0
7.2727,577.3
7.3001,577.3
7.3274,577.3
7.3548,577.3
7.3821,586.6
7.4094,586.6
7.4368,586.6
7.4641,595.9
7.4915,605.2
7.5188,614.5
7.5461,623.8
7.5735,651.8
7.6008,661.1
7.6282,716.9
7.6555,726.3
7.6828,744.9
7.7102,810.1
7.7375,865.9
7.7649,875.2
7.7922,977.7
7.8195,1061.5
7.8469,1238.4
7.8742,1471.1
7.9016,1499.1
7.9289,2206.7
7.9563,2216.0
7.9836,2541.9
8.0109,2746.7
8.0383,2746.7
8.0656,2746.7
8.0930,2011.2
8.1203,2011.2
8.1476,1871.5
8.1750,2327.7
8.2023,2504.7
8.2297,2504.7
8.2570,2365.0
8.2843,1722.5
8.3117,912.5
8.3390,698.3
8.3664,679.7
8.3937,586.6
8.4211,568.0
8.4484,568.0
8.4757,558.7
8.5031,549.3
8.5304,549.3
8.5578,549.3
8.5851,549.3
8.6124,549.3
8.6398,558.7
8.6671,568.0
8.6945,586.6
8.7218,595.9
8.7491,623.8
8.7765,642.5
8.8038,651.8
8.8312,679.7
8.8585,707.6
8.8859,698.3
8.9132,642.5
8.9405,595.9
8.9679,558.7
8.9952,558.7
9.0226,558.7
9.0499,558.7
9.0772,558.7
9.1046,568.0
9.1319,586.6
9.1593,595.9
9.1866,595.9
9.2139,642.5
9.2413,661.1
9.2686,716.9
9.2960,735.6
9.3233,754.2
9.3506,763.5
9.3780,763.5
9.4053,754.2
9.4327,670.4
9.4600,586.6
9.4874,577.3
9.5147,558.7
9.5420,558.7
9.5694,558.7
9.5967,568.0
9.6241,568.0
9.6514,586.6
9.6787,595.9
9.7061,623.8
9.7334,651.8
9.7608,698.3
9.7881,754.2
9.8154,810.1
9.8428,893.9
9.8701,921.8
9.8975,1257.0
9.9248,1275.6
9.9522,1610.8
9.9795,2029.8
10.0068,2383.6
10.0342,2383.6
10.0615,2374.3
10.0889,2048.4
10.1162,1312.8
10.1435,1294.2
10.1709,670.4
10.1982,633.1
10.2256,642.5
10.2529,651.8
10.2802,744.9
10.3076,763.5
10.3349,819.4
10.3623,968.3
10.3896,1117.3
10.4170,1266.3
10.4443,1266.3
10.4716,1266.3
10.4990,1052.1
10.5263,856.6
10.5537,810.1
10.5810,735.6
10.6083,800.7
10.6357,847.3
10.6630,1024.2
10.6904,1275.6
10.7177,1294.2
10.7450,1508.4
10.7724,1759.8
10.7997,1787.7
10.8271,1797.0
10.8544,1946.0
10.8817,1964.6
10.9091,2197.4
10.9364,2225.3
10.9638,2225.3
10.9911,2057.7
11.0185,1480.4
11.0458,1042.8
11.0731,1089.4
11.1005,1098.7
11.1278,1415.3
11.1552,1424.6
11.1825,1778.4
11.2098,2178.8
11.2372,2802.6
11.2645,2811.9
11.2919,3454.4
11.3192,3454.4
11.3465,3454.4
11.3739,3417.1
11.4012,2681.6
11.4286,2197.4
11.4559,1508.4
11.4833,1024.2
11.5106,838.0
11.5379,791.4
11.5653,716.9
11.5926,642.5
11.6200,595.9
11.6473,558.7
11.6746,549.3
11.7020,540.0
11.7293,530.7
11.7567,530.7
11.7840,530.7
11.8113,530.7
11.8387,549.3
11.8660,558.7
11.8934,558.7
11.9207,558.7
11.9481,568.0
11.9754,577.3
12.0027,595.9
12.0301,633.1
12.0574,661.1
12.0848,670.4
12.1121,670.4
12.1394,661.1
12.1668,568.0
12.1941,549.3
12.2215,549.3
12.2488,549.3
12.2761,549.3
12.3035,568.0
12.3308,605.2
12.3582,633.1
12.3855,651.8
12.4129,726.3
12.4402,772.8
12.4675,903.2
12.4949,959.0
12.5222,977.7
12.5496,1070.8
12.5769,1080.1
12.6042,1117.3
12.6316,1266.3
12.6589,1266.3
12.6863,1266.3
12.7136,1238.4
12.7409,1135.9
12.7683,1135.9
12.7956,987.0
12.8230,1033.5
12.8503,1135.9
12.8776,1238.4
12.9050,1266.3
12.9323,1359.4
12.9597,1676.0
12.9870,1890.1
13.0144,2039.1
13.0417,2039.1
13.0690,1955.3
13.0964,1443.2
13.1237,1089.4
13.1511,1080.1
13.1784,1061.5
13.2057,1080.1
13.2331,1210.4
13.2604,1554.9
13.2878,1778.4
13.3151,1797.0
13.3424,2495.3
13.3698,3379.9
13.3971,4124.8
13.4245,4692.7
13.4518,4692.7
13.4792,4692.7
13.5065,4692.7
13.5338,3026.1
13.5612,1266.3
13.5885,810.1
13.6159,800.7
13.6432,679.7
13.6705,679.7
13.6979,689.0
13.7252,698.3
13.7526,707.6
13.7799,838.0
13.8072,865.9
13.8346,921.8
13.8619,921.8
13.8893,884.5
13.9166,782.1
13.9440,772.8
13.9713,763.5
13.9986,754.2
14.0260,735.6
14.0533,698.3
14.0807,651.8
14.1080,623.8
14.1353,614.5
14.1627,614.5
14.1900,633.1
14.2174,651.8
14.2447,698.3
14.2720,791.4
14.2994,838.0
14.3267,856.6
14.3541,968.3
14.3814,1117.3
14.4087,1275.6
14.4361,1396.6
14.4634,1694.6
14.4908,1713.2
14.5181,2662.9
14.5455,2681.6
14.5728,3500.9
14.6001,3947.9
14.6275,3975.8
14.6548,3975.8
14.6822,3454.4
14.7095,1629.4
14.7368,1117.3
14.7642,865.9
14.7915,800.7
14.8189,800.7
14.8462,828.7
14.8735,959.0
14.9009,1089.4
14.9282,1396.6
14.9556,1415.3
14.9829,1713.2
15.0103,1862.2
15.0376,2001.9
15.0649,2011.2
15.0923,2001.9
15.1196,1936.7
15.1470,1862.2
15.1743,1564.2
15.2016,1461.8
15.2290,1554.9
15.2563,1554.9
15.2837,1545.6
15.3110,1284.9
15.3383,1257.0
15.3657,996.3
15.3930,987.0
15.4204,977.7
15.4477,884.5
15.4751,698.3
15.5024,698.3
15.5297,707.6
15.5571,763.5
15.5844,838.0
15.6118,996.3
15.6391,1108.0
15.6664,1331.5
15.6938,1415.3
15.7211,1433.9
15.7485,1452.5
15.7758,1452.5
15.8031,1452.5
15.8305,1480.4
15.8578,1489.8
15.8852,1508.4
15.9125,1517.7
15.9398,1554.9
15.9672,1573.6
15.9945,1582.9
16.0219,1694.6
16.0492,1741.2
16.0766,1871.5
16.1039,1927.4
16.1312,1936.7
16.1586,1936.7
16.1859,1927.4
16.2133,1750.5
16.2406,1471.1
16.2679,1229.1
16.2953,856.6
16.3226,800.7
16.3500,791.4
16.3773,782.1
16.4046,772.8
16.4320,754.2
16.4593,670.4
16.4867,642.5
16.5140,642.5
16.5414,642.5
16.5687,661.1
16.5960,698.3
16.6234,726.3
16.6507,800.7
16.6781,893.9
16.7054,996.3
16.7327,1070.8
16.7601,1229.1
16.7874,1406.0
16.8148,1629.4
16.8421,1685.3
16.8694,1685.3
16.8968,1685.3
16.9241,1424.6
16.9515,1061.5
16.9788,1052.1
17.0062,1061.5
17.0335,1108.0
17.0608,1117.3
17.0882,1117.3
17.1155,1061.5
17.1429,1070.8
17.1702,1089.4
17.1975,1117.3
17.2249,1154.6
17.2522,1163.9
17.2796,1210.4
17.3069,1219.7
17.3342,1247.7
17.3616,1247.7
17.3889,1238.4
17.4163,1219.7
17.4436,1089.4
17.4710,1108.0
17.4983,1117.3
17.5256,1126.6
17.5530,1350.1
17.5803,1536.3
17.6077,1759.8
17.6350,1834.3
17.6623,1843.6
17.6897,1750.5
17.7170,1499.1
17.7444,1014.9
17.7717,996.3
17.7990,791.4
17.8264,623.8
17.8537,605.2
17.8811,595.9
17.9084,586.6
17.9357,586.6
17.9631,586.6
17.9904,586.6
18.0178,586.6
18.0451,586.6
18.0725,586.6
18.0998,568.0
18.1271,558.7
18.1545,558.7
18.1818,558.7
18.2092,568.0
18.2365,568.0
18.2638,568.0
18.2912,577.3
18.3185,577.3
18.3459,577.3
