2theta_deg,Intensity_counts
0.5195,83.8
0.5468,37.2
0.5742,27.9
0.6015,27.9
0.6288,18.6
0.6562,46.6
0.6835,83.8
0.7109,37.2
0.7382,27.9
0.7656,18.6
0.7929,0.0
0.8202,9.3
0.8476,9.3
0.8749,27.9
0.9023,37.2
0.9296,37.2
0.9569,74.5
0.9843,74.5
1.0116,65.2
1.0390,55.9
1.0663,37.2
1.0936,37.2
1.1210,37.2
1.1483,37.2
1.1757,27.9
1.2030,37.2
1.2303,37.2
1.2577,37.2
1.2850,37.2
1.3124,27.9
1.3397,18.6
1.3671,46.6
1.3944,27.9
1.4217,27.9
1.4491,9.3
1.4764,9.3
1.5038,9.3
1.5311,9.3
1.5584,9.3
1.5858,18.6
1.6131,27.9
1.6405,27.9
1.6678,18.6
1.6951,9.3
1.7225,0.0
1.7498,-9.3
1.7772,0.0
1.8045,27.9
1.8319,27.9
1.8592,37.2
1.8865,9.3
1.9139,9.3
1.9412,9.3
1.9686,27.9
1.9959,74.5
2.0232,74.5
2.0506,65.2
2.0779,46.6
2.1053,27.9
2.1326,27.9
2.1599,37.2
2.1873,46.6
2.2146,55.9
2.2420,65.2
2.2693,74.5
2.2967,93.1
2.3240,139.7
2.3513,149.0
2.3787,149.0
2.4060,158.3
2.4334,158.3
2.4607,167.6
2.4880,176.9
2.5154,195.5
2.5427,195.5
2.5701,242.1
2.5974,242.1
2.6247,232.8
2.6521,214.2
2.6794,204.8
2.7068,204.8
2.7341,204.8
2.7614,195.5
2.7888,121.0
2.8161,111.7
2.8435,102.4
2.8708,83.8
2.8982,37.2
2.9255,55.9
2.9528,55.9
2.9802,55.9
3.0075,46.6
3.0349,37.2
3.0622,27.9
3.0895,27.9
3.1169,18.6
3.1442,9.3
3.1716,18.6
3.1989,37.2
3.2262,74.5
3.2536,93.1
3.2809,121.0
3.3083,186.2
3.3630,335.2
3.3903,335.2
3.4176,391.1
3.4723,614.5
3.5270,1005.6
3.5543,1182.5
3.5817,1471.1
3.6090,1722.5
3.6364,1731.8
3.6637,1517.7
3.6910,847.3
3.7184,102.4
3.7457,270.0
3.7731,121.0
3.8004,102.4
3.8278,102.4
3.8551,55.9
3.8824,46.6
3.9098,46.6
3.9371,37.2
3.9645,27.9
3.9918,27.9
4.0191,46.6
4.0465,55.9
4.0738,55.9
4.1012,37.2
4.1285,27.9
4.1558,9.3
4.1832,9.3
4.2105,46.6
4.2379,93.1
4.2652,121.0
4.2925,149.0
4.3472,363.1
4.3746,363.1
4.4019,474.9
4.4293,512.1
4.4839,1052.1
4.5386,1880.8
4.5660,3212.3
4.5933,3268.2
4.6206,4283.1
4.6480,4646.2
4.6753,4394.8
4.7027,4143.4
4.7300,2784.0
4.7573,2607.1
4.8120,1303.5
4.8667,623.8
4.8941,540.0
4.9214,549.3
4.9487,381.8
4.9761,381.8
5.0034,363.1
5.0308,344.5
5.0581,251.4
5.0854,251.4
5.1128,232.8
5.1401,186.2
5.1675,186.2
5.1948,195.5
5.2221,204.8
5.2495,214.2
5.2768,195.5
5.3042,186.2
5.3315,167.6
5.3589,158.3
5.3862,158.3
5.4135,176.9
5.4409,186.2
5.4682,242.1
5.4956,251.4
5.5229,251.4
5.5502,325.9
5.5776,335.2
5.6049,344.5
5.6323,363.1
5.6596,372.4
5.6869,381.8
5.7143,391.1
5.7416,419.0
5.7690,428.3
5.7963,419.0
5.8237,363.1
5.8510,344.5
5.8783,335.2
5.9330,139.7
5.9604,121.0
5.9877,121.0
6.0150,102.4
6.0424,102.4
6.0697,93.1
6.0971,83.8
6.1244,55.9
6.1517,37.2
6.1791,37.2
6.2064,27.9
6.2338,27.9
6.2611,27.9
6.2884,27.9
6.3158,9.3
6.3431,9.3
6.3705,-9.3
6.3978,-9.3
6.4252,-9.3
6.4525,0.0
6.4798,9.3
6.5072,9.3
6.5345,27.9
6.5619,37.2
6.5892,37.2
6.6165,37.2
6.6439,74.5
6.6712,65.2
6.6986,65.2
6.7259,55.9
6.7532,46.6
6.7806,37.2
6.8079,37.2
6.8353,37.2
6.8626,27.9
6.8900,18.6
6.9173,18.6
6.9446,18.6
6.9720,18.6
6.9993,18.6
7.0267,9.3
7.0540,9.3
7.0813,0.0
7.1360,27.9
7.1634,27.9
7.1907,27.9
7.2180,18.6
7.2454,18.6
7.2727,27.9
7.3001,46.6
7.3274,55.9
7.3548,65.2
7.3821,65.2
7.4094,65.2
7.4368,46.6
7.5188,37.2
7.5461,65.2
7.5735,65.2
7.6008,55.9
7.6282,37.2
7.6555,27.9
7.6828,37.2
7.7102,83.8
7.7375,83.8
7.7649,102.4
7.7922,176.9
7.8195,232.8
7.8469,232.8
7.8742,232.8
7.9016,232.8
7.9289,242.1
7.9563,251.4
7.9836,251.4
8.0109,260.7
8.0383,270.0
8.0656,260.7
8.0930,260.7
8.1203,260.7
8.1476,270.0
8.1750,260.7
8.2023,270.0
8.2297,251.4
8.2570,232.8
8.2843,223.5
8.3117,214.2
8.3390,195.5
8.3664,195.5
8.4484,55.9
8.4757,65.2
8.5031,55.9
8.5304,18.6
8.5578,9.3
