2theta_deg,Intensity_counts
1.0936,2942.3
1.1210,2942.3
5.7143,1601.5
5.9057,3854.7
8.3664,1480.4
8.3937,1480.4
12.4675,1778.4
13.9440,1052.1
14.7915,1052.1
14.8189,1052.1
15.6664,1052.1
15.8578,2216.0
15.8852,2216.0
16.4046,651.8
16.9241,614.5
16.9515,614.5
17.1429,614.5
18.3459,642.5
19.0567,1052.1
19.0841,1052.1
19.4122,651.8
19.6036,1666.7
19.6309,1666.7
19.8223,577.3
21.5448,651.8
21.7635,642.5
21.9549,651.8
22.6111,642.5
29.2276,1303.5
29.2550,1303.5
29.7744,903.2
30.0752,940.4
30.1025,1303.5
30.1299,1303.5
33.3014,1089.4
33.5202,1089.4
36.7191,1303.5
36.7464,1303.5
38.0041,4581.0
38.0588,4208.6
38.0861,4199.3
38.1135,4041.0
38.1408,4041.0
38.1955,2988.8
38.2228,2392.9
38.3049,1117.3
38.3322,1554.9
