2theta_deg,Intensity_counts
0.5195,149.0
1.0390,102.4
1.0663,102.4
1.0936,93.1
1.3397,1648.0
1.3671,1648.0
1.3944,1648.0
1.4217,1750.5
1.4491,1750.5
1.4764,1648.0
1.5038,1657.4
1.5311,1648.0
1.6405,37.2
1.6678,37.2
1.6951,37.2
1.7225,37.2
1.7498,65.2
1.7772,74.5
1.8045,65.2
2.1326,2970.2
2.2146,3882.7
2.2420,3882.7
2.7341,27.9
2.7614,2867.8
2.7888,2867.8
2.8161,2867.8
3.0075,0.0
3.0349,0.0
3.0622,0.0
3.0895,0.0
3.1169,-9.3
6.6986,204.8
6.8626,298.0
7.9563,372.4
7.9836,372.4
8.0930,400.4
8.2297,83.8
8.2570,83.8
8.2843,74.5
8.4757,102.4
8.5031,93.1
8.5578,316.6
8.5851,316.6
8.6124,307.3
8.9952,1005.6
9.0226,651.8
9.0499,651.8
9.0772,651.8
9.1046,651.8
9.1319,595.9
9.1593,521.4
9.1866,521.4
9.2139,521.4
9.2413,521.4
9.4600,996.3
9.4874,1126.6
9.5147,1126.6
9.5420,1126.6
9.5694,1126.6
9.5967,1126.6
9.6241,1126.6
9.8154,27.9
10.2529,456.2
10.2802,465.5
11.1552,93.1
11.4012,130.4
11.4286,139.7
11.4559,167.6
11.4833,167.6
11.5106,167.6
11.5926,130.4
11.7567,437.6
11.7840,437.6
11.8387,18.6
11.8660,27.9
11.8934,27.9
11.9207,521.4
11.9481,521.4
11.9754,540.0
12.0027,549.3
12.0301,549.3
12.0574,540.0
12.0848,493.5
12.1121,446.9
12.1394,446.9
12.1668,446.9
12.1941,502.8
12.2215,512.1
12.2488,512.1
12.5769,298.0
12.6042,307.3
12.6316,316.6
12.6589,325.9
12.6863,325.9
12.7136,325.9
13.0144,530.7
13.0417,577.3
13.0690,577.3
13.2057,614.5
13.2331,614.5
13.2604,530.7
13.8893,-9.3
13.9166,0.0
13.9440,0.0
14.0807,111.7
14.1080,111.7
14.1353,111.7
14.5181,446.9
14.5455,465.5
14.5728,465.5
14.6001,474.9
14.6275,474.9
14.6548,484.2
14.7095,614.5
14.7368,614.5
14.7642,605.2
14.7915,595.9
14.8189,586.6
14.8462,586.6
14.8735,540.0
14.9009,540.0
14.9282,595.9
14.9556,595.9
14.9829,595.9
15.0103,595.9
15.0376,595.9
15.0649,772.8
15.0923,791.4
15.1196,772.8
15.1470,772.8
15.1743,149.0
15.2016,139.7
15.3383,18.6
15.3657,18.6
15.3930,18.6
15.4204,856.6
15.4477,819.4
16.1312,465.5
16.1586,465.5
16.1859,465.5
16.2953,270.0
16.3226,279.3
16.3500,270.0
16.5140,37.2
16.5414,46.6
16.5687,46.6
16.5960,55.9
16.6234,55.9
16.6507,55.9
16.6781,46.6
16.7054,37.2
16.7327,37.2
16.7601,37.2
16.9515,0.0
16.9788,0.0
17.0062,0.0
17.0335,353.8
17.0608,409.7
17.0882,409.7
17.1155,0.0
17.2796,93.1
17.3069,102.4
17.3342,102.4
17.3889,232.8
17.4163,232.8
17.5530,344.5
17.5803,353.8
17.6077,353.8
17.6350,344.5
17.8264,93.1
17.8537,93.1
17.8811,83.8
18.0998,679.7
18.1271,679.7
18.1545,689.0
18.1818,689.0
18.2092,689.0
18.2365,149.0
18.2638,149.0
18.2912,158.3
18.3185,167.6
18.3459,176.9
18.3732,186.2
18.4005,186.2
18.4279,176.9
18.8380,996.3
18.8653,987.0
19.2481,1126.6
19.2755,1135.9
19.3028,1135.9
19.3301,1135.9
19.3575,1126.6
19.3848,1005.6
19.4122,1005.6
19.4395,1005.6
19.4668,1005.6
19.4942,996.3
19.7129,18.6
19.7403,18.6
19.7676,18.6
19.7949,18.6
19.9043,74.5
19.9316,74.5
19.9863,521.4
20.0137,521.4
20.0410,530.7
20.0684,568.0
20.0957,558.7
20.1230,540.0
20.1777,744.9
20.6699,-9.3
20.6972,903.2
20.7245,903.2
20.7519,0.0
20.7792,9.3
20.8066,9.3
20.8339,949.7
20.8612,959.0
20.8886,959.0
21.5721,186.2
21.5995,186.2
21.6268,176.9
21.6541,121.0
21.6815,111.7
21.7088,111.7
21.7908,1014.9
21.8182,1014.9
21.8455,1014.9
21.8729,1126.6
21.9002,1126.6
21.9275,1126.6
21.9549,875.2
21.9822,875.2
22.9392,456.2
22.9665,465.5
23.1032,186.2
23.1306,512.1
23.1579,521.4
23.1852,512.1
23.2126,186.2
23.2399,186.2
23.3766,65.2
23.4040,65.2
23.5407,27.9
23.5680,27.9
23.5954,27.9
23.6227,372.4
23.6500,381.8
23.6774,372.4
23.7867,316.6
23.8141,456.2
23.8414,456.2
24.9077,0.0
24.9351,0.0
24.9624,0.0
24.9897,0.0
25.4272,0.0
25.4545,316.6
25.4819,316.6
25.7826,37.2
25.8100,37.2
25.8373,37.2
25.9740,0.0
26.0014,9.3
26.0287,9.3
26.0560,9.3
26.0834,0.0
26.1654,27.9
26.1928,37.2
26.2201,27.9
26.2474,27.9
26.2748,18.6
31.0868,-9.3
31.5516,204.8
31.5789,204.8
31.6063,204.8
