2theta_deg,Intensity_counts
0.5742,4171.3
0.6015,4217.9
0.6288,4236.5
0.6562,4245.8
0.6835,4255.1
0.7109,4255.1
0.7382,4255.1
0.7656,4255.1
0.7929,4255.1
0.8202,4255.1
0.8476,4245.8
0.8749,4227.2
0.9023,4208.6
1.0116,4189.9
1.0390,4227.2
1.0663,4245.8
1.0936,4255.1
1.1210,4255.1
1.1483,4255.1
1.1757,4255.1
1.2030,4255.1
1.2303,4255.1
1.2577,4245.8
1.2850,4236.5
1.3124,4217.9
1.3397,4171.3
1.6131,540.0
1.6405,4152.7
1.6678,4152.7
1.6951,4152.7
1.7225,4152.7
1.7498,4152.7
1.7772,4152.7
1.8045,4152.7
1.8319,4152.7
1.8592,4152.7
1.8865,4152.7
1.9139,4152.7
1.9412,4152.7
1.9686,4152.7
1.9959,4152.7
2.0232,4692.7
2.0506,4692.7
2.0779,4692.7
2.1053,4692.7
2.1326,819.4
2.1599,819.4
2.1873,819.4
2.2146,819.4
2.2420,819.4
2.2693,819.4
2.2967,819.4
2.3240,819.4
2.3513,819.4
2.3787,819.4
2.4060,819.4
2.4334,819.4
2.4607,819.4
2.4880,819.4
2.5154,819.4
2.5427,819.4
2.5701,819.4
2.5974,819.4
2.6247,819.4
2.6521,819.4
2.6794,819.4
2.7068,819.4
2.7341,819.4
2.7614,819.4
2.7888,819.4
2.8161,819.4
2.8435,819.4
2.8708,819.4
2.8982,819.4
2.9255,819.4
2.9528,819.4
2.9802,819.4
3.0075,819.4
3.0349,819.4
3.0622,819.4
3.0895,819.4
3.1169,819.4
3.1442,819.4
3.1716,819.4
3.1989,819.4
3.2262,819.4
3.2536,819.4
3.2809,819.4
3.3083,819.4
3.3356,819.4
3.3630,819.4
3.3903,819.4
3.4176,819.4
3.4450,819.4
3.4723,819.4
3.4997,819.4
3.5270,819.4
3.5543,819.4
3.5817,819.4
3.6090,819.4
3.6364,819.4
3.6637,819.4
3.6910,819.4
3.7184,819.4
3.7457,819.4
3.7731,4692.7
3.8004,4692.7
3.8278,4692.7
3.8551,4692.7
3.8824,4692.7
3.9098,4692.7
3.9371,4692.7
3.9645,4692.7
3.9918,819.4
4.0191,4655.5
4.0465,4692.7
4.0738,4692.7
4.1012,4590.3
4.1285,4525.1
4.1558,4450.7
4.1832,4441.3
4.2105,4422.7
4.2379,4413.4
4.2652,4394.8
4.2925,4394.8
4.3199,4394.8
4.3472,4376.2
4.3746,4376.2
4.4019,4264.4
4.4293,4255.1
4.4566,4087.5
4.4839,4068.9
4.5113,4059.6
4.5386,4031.7
4.5660,4031.7
4.5933,4143.4
4.6206,4180.6
4.6480,4208.6
4.6753,4189.9
4.7027,4115.5
4.7300,4078.2
4.7573,4078.2
4.7847,3892.0
4.8120,3910.6
4.8394,3929.2
4.8667,3919.9
4.8941,3864.1
4.9214,3864.1
4.9487,3826.8
4.9761,3761.6
5.0034,3761.6
5.0308,3789.6
5.0581,3780.3
5.0854,3724.4
5.1128,3631.3
5.1401,3631.3
5.1675,3631.3
5.1948,3603.4
5.2221,3538.2
5.2495,3538.2
5.2768,3500.9
5.3042,3426.4
5.3315,3407.8
5.3589,3370.6
5.3862,3361.3
5.4135,3370.6
5.4409,3370.6
5.4682,3370.6
5.4956,3370.6
5.5229,3417.1
5.5502,3417.1
5.5776,3389.2
5.6049,3379.9
5.6323,3379.9
5.6596,3398.5
5.6869,3398.5
5.7143,3258.8
5.7416,3156.4
5.7690,3184.4
5.7963,3221.6
5.8237,3314.7
5.8510,3324.0
5.8783,3324.0
5.9057,3258.8
5.9330,3184.4
5.9604,3184.4
5.9877,3268.2
6.0150,3268.2
6.0424,3212.3
6.0697,3016.8
6.0971,2951.6
6.1244,2951.6
6.1517,2970.2
6.1791,2988.8
6.2064,3035.4
6.2338,3035.4
6.2611,3035.4
6.2884,3035.4
6.3158,3026.1
6.3431,3016.8
6.3705,3044.7
6.3978,3072.6
6.4252,3137.8
6.4525,3203.0
6.4798,3305.4
6.5072,3538.2
6.5345,3770.9
6.5619,4264.4
6.5892,4329.6
6.6165,4366.9
6.6439,4385.5
6.6712,4385.5
6.6986,3445.1
