2theta_deg,Intensity_counts
0.5195,4357.5
0.5468,4357.5
0.5742,4329.6
0.6015,4329.6
0.6562,4311.0
0.6835,4357.5
0.7109,4357.5
0.7382,4003.7
0.7656,3687.2
0.7929,4041.0
0.8202,4311.0
0.8476,4348.2
0.8749,4059.6
0.9023,3687.2
0.9296,4357.5
0.9569,4357.5
1.0390,1415.3
1.0663,1415.3
1.1210,419.0
1.1483,419.0
1.1757,2728.1
1.2303,3687.2
1.2577,4134.1
1.2850,4366.9
1.3124,4357.5
1.3397,4357.5
1.3671,1545.6
1.4491,1117.3
1.5038,1005.6
1.5311,1005.6
1.5584,996.3
1.5858,987.0
1.6131,977.7
1.6405,977.7
1.6678,819.4
1.6951,819.4
1.7225,819.4
1.7498,819.4
1.8045,689.0
1.9139,698.3
1.9412,707.6
1.9686,689.0
1.9959,679.7
2.0232,679.7
2.0506,679.7
2.0779,689.0
2.1053,689.0
2.1326,633.1
2.1599,623.8
2.1873,633.1
2.2146,633.1
2.2420,651.8
2.2693,651.8
2.2967,642.5
2.3240,642.5
2.3513,633.1
2.3787,623.8
2.4060,651.8
2.4334,651.8
2.4607,642.5
2.4880,633.1
2.5154,670.4
2.5427,661.1
2.5701,772.8
2.5974,754.2
2.6521,763.5
2.6794,856.6
2.7068,959.0
2.7341,1024.2
2.7614,1564.2
2.7888,1843.6
2.8161,1880.8
2.8435,1787.7
2.8982,549.3
2.9255,549.3
2.9528,549.3
2.9802,549.3
3.0075,558.7
3.0349,568.0
3.0622,558.7
3.0895,549.3
3.1169,530.7
3.1442,540.0
3.1716,530.7
3.1989,521.4
3.2262,512.1
3.2536,512.1
3.2809,502.8
3.3083,530.7
3.3356,530.7
3.3630,512.1
3.4450,493.5
3.4997,474.9
3.5270,474.9
3.5543,502.8
3.5817,484.2
3.6090,493.5
3.6364,484.2
3.6637,446.9
3.6910,446.9
3.7184,446.9
3.7457,446.9
3.7731,446.9
3.8004,493.5
3.8278,493.5
3.8551,465.5
3.8824,456.2
3.9098,446.9
3.9371,456.2
3.9645,493.5
3.9918,474.9
4.0191,465.5
4.0465,456.2
4.0738,446.9
4.1012,446.9
4.1285,446.9
4.1558,437.6
4.1832,428.3
4.2379,400.4
4.2652,400.4
4.2925,428.3
4.3199,428.3
4.3472,428.3
4.3746,428.3
4.4019,400.4
4.4293,400.4
4.4566,363.1
4.4839,372.4
4.5113,344.5
4.6206,381.8
4.6480,381.8
4.6753,381.8
4.7027,381.8
4.7300,381.8
4.7573,391.1
4.7847,381.8
4.8120,381.8
4.9487,316.6
4.9761,316.6
5.0034,316.6
5.0308,316.6
5.0581,353.8
5.0854,363.1
5.1128,372.4
5.1948,335.2
5.2221,335.2
5.2495,335.2
5.2768,335.2
5.3042,325.9
5.3315,353.8
5.3589,391.1
5.3862,325.9
5.4135,316.6
5.4409,316.6
5.4682,316.6
5.4956,316.6
5.5229,344.5
5.5502,344.5
5.5776,344.5
5.6049,363.1
5.6323,316.6
5.6596,307.3
5.6869,307.3
5.7143,307.3
5.7416,307.3
5.7690,298.0
5.7963,298.0
5.8237,307.3
5.8510,307.3
5.8783,298.0
5.9057,279.3
5.9330,279.3
5.9604,325.9
5.9877,325.9
6.0150,298.0
6.0424,298.0
6.0697,288.6
6.1244,270.0
6.1517,270.0
6.1791,270.0
6.2064,279.3
6.2338,288.6
6.2611,288.6
6.2884,288.6
6.3158,288.6
6.3431,270.0
6.3705,260.7
6.3978,260.7
6.4252,251.4
6.4525,251.4
6.4798,260.7
6.5072,260.7
6.5345,260.7
6.5619,260.7
6.5892,270.0
6.6165,270.0
6.6439,270.0
6.6712,270.0
6.6986,279.3
6.7259,279.3
6.7532,288.6
6.7806,288.6
6.8079,298.0
6.8353,307.3
6.8626,325.9
6.8900,325.9
7.0540,1806.3
7.0813,1759.8
7.1087,2392.9
7.1360,2895.7
7.1634,2942.3
7.2180,595.9
7.2454,335.2
7.2727,307.3
7.3001,307.3
7.3274,298.0
7.3548,307.3
7.4368,298.0
7.4641,298.0
7.4915,288.6
7.5188,288.6
7.5461,279.3
7.5735,279.3
7.6008,270.0
7.6282,270.0
7.6555,270.0
7.6828,288.6
7.7102,288.6
7.7375,288.6
7.7649,288.6
7.7922,288.6
7.8469,279.3
7.8742,279.3
