2theta_deg,Intensity_counts
0.5195,502.8
0.5468,512.1
0.5742,512.1
0.6015,512.1
0.6288,512.1
0.6562,502.8
0.6835,502.8
0.7109,502.8
0.7382,456.2
0.7656,465.5
0.7929,474.9
0.8202,568.0
0.8476,568.0
0.8749,568.0
0.9023,558.7
0.9296,502.8
0.9569,512.1
0.9843,530.7
1.0116,549.3
1.0390,549.3
1.0663,540.0
1.0936,521.4
1.1210,512.1
1.1483,586.6
1.1757,595.9
1.2030,633.1
1.2303,707.6
1.2577,772.8
1.2850,772.8
1.3124,772.8
1.3397,772.8
1.3671,763.5
1.3944,568.0
1.4217,568.0
1.4491,568.0
1.4764,568.0
1.5038,577.3
1.5311,605.2
1.5584,586.6
1.5858,577.3
1.6131,540.0
1.6405,540.0
1.6678,549.3
1.6951,633.1
1.7225,642.5
1.7498,642.5
1.7772,642.5
1.8045,623.8
1.8319,623.8
1.8592,661.1
1.8865,651.8
1.9139,642.5
1.9412,642.5
1.9686,633.1
1.9959,623.8
2.0232,623.8
2.0506,623.8
2.0779,623.8
2.1053,633.1
2.1326,651.8
2.1599,679.7
2.1873,679.7
2.2146,679.7
2.2420,670.4
2.2693,661.1
2.2967,651.8
2.3240,642.5
2.3513,1033.5
2.3787,1042.8
2.4060,1061.5
2.4334,1396.6
2.4607,1415.3
2.4880,1415.3
2.5154,1312.8
2.5427,1257.0
2.6521,707.6
2.6794,623.8
2.7068,605.2
2.7341,614.5
2.7614,670.4
2.7888,670.4
2.8161,670.4
2.8435,651.8
2.8708,642.5
2.8982,642.5
2.9255,642.5
2.9528,679.7
2.9802,670.4
3.0075,670.4
3.0349,670.4
3.0622,670.4
3.0895,689.0
3.1169,698.3
3.1442,726.3
3.1716,744.9
3.1989,772.8
3.2262,810.1
3.2536,819.4
3.2809,819.4
3.3083,912.5
3.4176,1154.6
3.4723,1880.8
3.4997,1880.8
3.5270,2243.9
3.5543,2243.9
3.5817,2197.4
3.6090,2178.8
3.6364,2160.1
3.6637,2048.4
3.6910,1191.8
3.7184,1191.8
3.7457,940.4
3.7731,996.3
3.8004,977.7
3.8278,977.7
3.8551,800.7
3.8824,791.4
3.9098,791.4
3.9371,791.4
3.9645,791.4
3.9918,800.7
4.0191,800.7
4.0465,800.7
4.0738,800.7
4.1012,791.4
4.1285,791.4
4.1558,819.4
4.1832,819.4
4.2105,819.4
4.2379,810.1
4.2652,763.5
4.2925,772.8
4.3199,772.8
4.3472,772.8
