2theta_deg,Intensity_counts
0.5195,1508.4
0.5468,1499.1
0.5742,1489.8
0.6015,1489.8
0.6288,1480.4
0.6562,1471.1
0.6835,1452.5
0.7109,1433.9
0.7382,1396.6
0.7656,1378.0
0.7929,1322.2
0.8202,1312.8
0.8476,1303.5
0.8749,1284.9
0.9023,1247.7
0.9296,1201.1
0.9569,1191.8
0.9843,1182.5
1.0116,1182.5
1.0390,1191.8
1.0663,1182.5
1.0936,1163.9
1.1210,1154.6
1.1483,1135.9
1.1757,1108.0
1.2030,1089.4
1.2303,1070.8
1.2577,1070.8
1.2850,1070.8
1.3124,1061.5
1.3397,1033.5
1.3671,1033.5
1.3944,1042.8
1.4217,1033.5
1.4491,996.3
1.4764,949.7
1.5038,931.1
1.5311,912.5
1.5584,921.8
1.5858,921.8
1.6131,912.5
1.6405,903.2
1.6678,893.9
1.6951,893.9
1.7225,893.9
1.7498,875.2
1.7772,856.6
1.8045,865.9
1.8319,856.6
1.8592,856.6
1.8865,856.6
1.9139,856.6
1.9412,847.3
1.9686,838.0
1.9959,819.4
2.0232,828.7
2.0506,838.0
2.0779,847.3
2.1053,856.6
2.1326,856.6
2.1599,838.0
2.1873,828.7
2.2146,828.7
2.2420,838.0
2.2693,847.3
2.2967,893.9
2.3240,893.9
2.3513,903.2
2.3787,903.2
2.4060,921.8
2.4334,949.7
2.4607,987.0
2.4880,996.3
2.5427,1219.7
2.5701,1359.4
2.5974,1378.0
2.6247,1545.6
2.6521,1694.6
2.6794,1713.2
2.7068,2290.5
2.7614,3538.2
2.7888,4162.0
2.8161,4171.3
2.8435,4171.3
2.8982,856.6
2.9255,670.4
2.9528,568.0
2.9802,577.3
3.0075,568.0
3.0349,558.7
3.0622,493.5
3.0895,474.9
3.1169,465.5
3.1442,465.5
3.1716,465.5
3.1989,474.9
3.2262,493.5
3.2536,484.2
3.2809,474.9
3.3083,456.2
3.3356,446.9
3.3630,437.6
3.3903,437.6
3.4176,428.3
3.4450,437.6
3.4723,456.2
3.4997,446.9
3.5270,428.3
3.5543,419.0
3.5817,409.7
3.6090,372.4
3.6364,381.8
3.6637,381.8
3.6910,381.8
3.7184,381.8
3.7457,353.8
3.7731,344.5
3.8004,344.5
3.8278,363.1
3.8551,363.1
3.8824,363.1
3.9098,363.1
3.9371,363.1
3.9645,363.1
3.9918,353.8
4.0191,325.9
4.0465,316.6
4.0738,316.6
4.1012,316.6
4.1285,316.6
4.1558,316.6
4.1832,298.0
4.2105,288.6
4.2379,288.6
4.2652,288.6
4.2925,279.3
4.3199,279.3
4.3472,270.0
4.3746,260.7
4.4019,260.7
4.4293,260.7
4.4566,260.7
4.4839,251.4
4.5113,251.4
4.5386,242.1
4.5660,232.8
4.5933,251.4
4.6206,251.4
4.6480,251.4
4.6753,223.5
4.7027,214.2
4.7300,195.5
4.7573,204.8
4.7847,214.2
4.8120,223.5
4.8394,223.5
4.8667,223.5
4.8941,214.2
4.9214,214.2
4.9487,214.2
4.9761,214.2
5.0034,214.2
5.0308,195.5
5.0581,195.5
5.0854,186.2
5.1128,186.2
5.1401,186.2
5.1675,195.5
5.1948,195.5
5.2221,186.2
5.2495,176.9
5.2768,176.9
5.3042,176.9
5.3315,186.2
5.3589,186.2
5.3862,176.9
5.4135,186.2
5.4409,186.2
5.4682,195.5
5.4956,214.2
5.5229,214.2
5.5502,186.2
5.5776,186.2
5.6049,186.2
5.6323,214.2
5.6596,223.5
5.6869,232.8
5.7143,232.8
5.7963,353.8
5.8237,465.5
5.8510,549.3
5.8783,540.0
5.9057,735.6
5.9330,754.2
5.9604,754.2
5.9877,735.6
6.0697,465.5
6.0971,437.6
6.1244,437.6
6.1517,437.6
6.1791,437.6
6.2064,437.6
6.2338,437.6
6.2611,428.3
6.2884,419.0
6.3158,409.7
6.3431,400.4
6.3705,391.1
6.3978,381.8
6.4252,381.8
6.4525,372.4
6.4798,372.4
6.5072,363.1
6.5345,363.1
6.5619,363.1
6.5892,363.1
6.6165,363.1
6.6439,372.4
6.6712,381.8
6.6986,400.4
6.7259,437.6
6.7532,512.1
6.7806,474.9
6.8079,642.5
6.8353,651.8
6.8626,679.7
6.8900,689.0
6.9173,651.8
6.9446,474.9
6.9720,381.8
6.9993,372.4
7.0267,363.1
7.0540,353.8
7.0813,288.6
7.1087,288.6
7.1360,288.6
7.1634,288.6
7.1907,298.0
7.2180,307.3
7.2454,316.6
7.2727,335.2
7.3001,353.8
7.3274,353.8
7.3548,363.1
7.3821,381.8
7.4094,381.8
7.4368,381.8
7.4641,391.1
7.4915,391.1
7.5188,409.7
7.5461,474.9
7.5735,512.1
7.6008,512.1
7.6555,875.2
7.6828,931.1
7.7102,1033.5
7.7375,865.9
7.7922,307.3
7.8195,288.6
7.8469,279.3
7.8742,270.0
7.9016,270.0
7.9289,270.0
7.9563,270.0
7.9836,279.3
8.0109,288.6
8.0383,353.8
8.0656,353.8
8.0930,363.1
8.1203,568.0
8.1476,484.2
8.1750,782.1
8.2023,791.4
8.2297,1117.3
8.2570,1135.9
8.3117,1657.4
8.3664,2625.7
8.3937,2625.7
8.4211,2504.7
8.4757,893.9
8.5031,884.5
8.5304,409.7
8.5578,419.0
8.5851,419.0
8.6124,419.0
8.6398,465.5
8.6671,484.2
8.6945,502.8
8.7218,512.1
8.7491,521.4
8.7765,521.4
8.8038,493.5
8.8312,400.4
8.8585,400.4
8.8859,298.0
8.9132,316.6
8.9405,325.9
8.9679,325.9
8.9952,391.1
9.0226,419.0
9.0499,409.7
9.0772,782.1
9.1046,1014.9
9.1319,1135.9
9.1593,1135.9
9.1866,1024.2
9.2139,763.5
9.2413,344.5
9.2686,307.3
9.2960,260.7
9.3233,251.4
9.3506,251.4
9.3780,260.7
9.4053,270.0
9.4327,279.3
9.4600,316.6
9.4874,363.1
9.5147,372.4
9.5420,502.8
9.5694,493.5
9.5967,716.9
9.6241,791.4
9.6514,810.1
9.6787,856.6
9.7881,158.3
9.8154,158.3
9.8428,74.5
9.8701,55.9
9.8975,46.6
9.9248,46.6
9.9522,37.2
9.9795,37.2
10.0068,46.6
10.0342,46.6
10.0615,55.9
10.0889,55.9
10.1162,55.9
10.1435,55.9
10.1709,55.9
10.1982,65.2
10.2256,83.8
10.2529,93.1
10.2802,102.4
10.3076,102.4
10.3349,93.1
10.3623,74.5
10.3896,55.9
10.4170,46.6
10.4443,37.2
10.4716,-9.3
10.5263,-9.3
10.5537,-9.3
10.5810,-9.3
10.6083,-9.3
10.6357,-9.3
10.6630,-9.3
10.6904,-9.3
10.7177,0.0
10.7450,37.2
10.7724,55.9
10.7997,130.4
10.8271,139.7
10.8544,158.3
10.8817,186.2
11.0458,2085.7
11.0731,2365.0
11.1005,2374.3
11.1278,1722.5
11.1552,1117.3
11.1825,1108.0
11.2098,270.0
11.2645,46.6
11.2919,27.9
11.3192,18.6
11.3465,-9.3
11.4559,-9.3
11.4833,9.3
11.5106,9.3
11.5379,9.3
11.5653,0.0
11.5926,9.3
11.6200,9.3
11.6473,18.6
11.6746,18.6
11.7020,27.9
11.7293,37.2
11.7567,93.1
11.7840,102.4
11.8113,270.0
11.8387,270.0
11.8660,474.9
11.9207,726.3
11.9481,763.5
11.9754,726.3
12.0574,428.3
12.0848,428.3
12.1121,409.7
12.1394,391.1
12.1668,363.1
12.1941,372.4
12.2215,381.8
12.2488,391.1
12.3035,428.3
12.3308,502.8
12.3582,493.5
12.3855,484.2
12.4129,419.0
12.4402,409.7
12.4675,409.7
12.5222,307.3
12.5496,288.6
12.5769,232.8
12.6042,232.8
12.6316,232.8
12.6589,251.4
12.6863,260.7
12.7136,270.0
12.7409,288.6
12.7683,316.6
12.7956,325.9
12.8230,335.2
12.8503,335.2
12.8776,335.2
12.9050,335.2
12.9323,353.8
13.0144,474.9
13.0417,493.5
13.0690,493.5
13.0964,474.9
13.1237,400.4
13.1511,391.1
13.1784,372.4
13.2057,344.5
13.2331,325.9
13.2604,325.9
13.2878,335.2
13.3151,344.5
13.3424,363.1
13.3698,381.8
13.3971,465.5
13.4245,493.5
13.4518,549.3
13.4792,549.3
13.5065,549.3
13.5338,689.0
13.5612,782.1
13.5885,838.0
13.6159,838.0
