2theta_deg,Intensity_counts
3.0622,121.0
3.0895,149.0
3.1169,316.6
3.1442,391.1
3.1716,391.1
3.1989,204.8
3.2262,65.2
11.4286,83.8
11.4559,83.8
11.4833,307.3
11.5106,298.0
11.5379,540.0
11.5653,540.0
11.5926,530.7
11.6200,521.4
11.6746,446.9
11.7020,251.4
11.7293,242.1
11.7567,232.8
11.7840,27.9
15.0103,55.9
15.0376,391.1
15.0649,400.4
15.0923,400.4
15.1196,782.1
15.1470,1825.0
15.1743,2448.8
15.2016,2458.1
15.2290,3258.8
15.2563,3268.2
15.2837,3258.8
15.3110,2951.6
15.3383,2933.0
15.3657,2337.1
15.3930,2327.7
15.4204,1163.9
15.4477,689.0
15.4751,670.4
15.5024,186.2
15.5297,55.9
15.5571,46.6
15.5844,37.2
16.7054,83.8
16.7327,83.8
16.7601,93.1
16.7874,139.7
16.8421,204.8
16.8694,214.2
16.8968,223.5
16.9241,214.2
16.9515,55.9
17.0062,18.6
17.0335,18.6
17.0608,9.3
17.6623,9.3
17.6897,18.6
17.7170,139.7
17.7444,158.3
17.7717,353.8
17.7990,372.4
17.8264,391.1
17.8537,391.1
17.8811,381.8
17.9084,335.2
17.9357,158.3
17.9631,46.6
17.9904,46.6
18.2092,-9.3
18.2365,9.3
18.2638,0.0
20.3418,149.0
20.3964,344.5
20.4238,353.8
20.4511,512.1
20.4785,540.0
20.5058,549.3
20.5332,540.0
20.5605,512.1
20.5878,474.9
20.6152,298.0
20.6425,288.6
20.6699,139.7
20.6972,18.6
20.7245,9.3
20.9979,9.3
21.0253,74.5
21.0526,195.5
21.1347,335.2
21.1620,335.2
21.1893,335.2
21.2167,335.2
21.2440,316.6
21.2987,214.2
21.3534,121.0
21.3807,121.0
21.4081,121.0
21.4354,121.0
21.4627,130.4
21.4901,158.3
21.5448,307.3
21.6268,558.7
21.6541,1014.9
21.6815,1229.1
21.7088,1238.4
21.7362,1648.0
21.7635,1648.0
21.7908,2504.7
21.8182,3100.6
21.8455,3128.5
21.8729,3361.3
21.9002,3361.3
21.9275,3361.3
21.9549,3249.5
21.9822,2877.1
22.0096,2877.1
22.0369,2206.7
22.0643,2197.4
22.0916,1536.3
22.1189,1163.9
22.1463,1154.6
22.1736,810.1
22.2010,800.7
22.2283,679.7
22.2556,670.4
22.2830,670.4
22.3103,679.7
22.3377,744.9
22.3650,1098.7
22.3923,1117.3
22.4197,1527.0
22.4470,1536.3
22.4744,2383.6
22.5017,3054.0
22.5290,3063.3
22.5564,4199.3
22.5837,4208.6
22.6111,4692.7
22.6384,4692.7
22.6658,4692.7
22.6931,4692.7
22.7204,4692.7
22.7478,3901.3
22.7751,3128.5
22.8025,1946.0
22.8298,1946.0
22.8571,1145.3
22.8845,1135.9
22.9118,772.8
22.9392,372.4
22.9665,372.4
22.9938,232.8
23.0212,232.8
23.0485,37.2
25.7553,83.8
25.8100,270.0
25.8373,391.1
25.8647,456.2
25.8920,465.5
25.9467,623.8
25.9740,623.8
26.0014,623.8
26.0287,605.2
26.0560,391.1
26.0834,465.5
26.1107,223.5
26.1381,223.5
26.1654,37.2
26.1928,27.9
26.2201,18.6
27.3411,18.6
27.4231,186.2
27.4778,270.0
27.5051,270.0
27.5325,270.0
27.5598,270.0
27.5871,149.0
27.6418,55.9
27.6692,46.6
29.1183,0.0
29.1456,9.3
29.1729,9.3
29.2003,9.3
30.2666,18.6
30.3213,121.0
30.3486,130.4
30.4033,251.4
30.4306,298.0
30.4580,307.3
30.4853,298.0
30.5126,260.7
30.5400,242.1
30.6494,83.8
30.6767,74.5
