2theta_deg,Intensity_counts
1.1210,605.2
1.1483,605.2
1.5038,465.5
1.5311,465.5
1.5584,456.2
1.5858,456.2
1.8865,400.4
1.9139,400.4
1.9412,400.4
1.9686,391.1
1.9959,381.8
2.0232,381.8
2.0506,381.8
2.0779,381.8
2.2693,363.1
2.5154,335.2
2.5427,335.2
4.0465,279.3
4.1012,270.0
4.3746,288.6
5.0854,391.1
5.1948,325.9
5.2221,325.9
5.3315,307.3
5.3589,307.3
6.1791,372.4
8.7491,270.0
8.7765,270.0
8.8038,270.0
14.4087,204.8
15.6118,633.1
15.6391,633.1
15.6664,744.9
15.6938,744.9
15.7211,633.1
15.8852,838.0
15.9125,838.0
16.1039,474.9
16.1312,484.2
16.3500,279.3
16.3773,279.3
16.4046,270.0
18.3185,335.2
19.2481,391.1
19.2755,400.4
20.3691,484.2
20.3964,484.2
20.4238,484.2
21.4901,298.0
21.5174,298.0
22.4470,214.2
22.4744,214.2
24.7984,325.9
24.8257,325.9
24.8530,325.9
24.8804,316.6
25.4272,214.2
25.6733,214.2
26.0287,214.2
26.3841,251.4
27.9973,204.8
28.4621,204.8
28.4894,204.8
29.1729,204.8
29.2003,4692.7
29.2276,4692.7
29.8291,4692.7
30.8134,204.8
30.8407,204.8
31.5516,186.2
33.5748,176.9
33.6022,176.9
33.6295,176.9
34.0396,4683.4
34.3131,-9.3
